SOURCE	TARGET
788	721
789	145
789	725
790	10
790	124
790	496
791	187
791	478
791	649
793	665
794	234
794	284
795	642
797	291
798	2
799	112
799	211
799	645
799	714
799	764
800	196
801	361
802	270
802	347
803	486
804	64
804	111
804	428
804	541
805	314
806	85
806	304
806	554
807	721
807	788
809	441
812	139
813	273
813	384
813	544
814	186
815	720
815	754
817	710
818	216
818	410
819	593
820	775
822	643
823	77
823	81
823	483
824	248
824	616
825	609
827	213
827	582
828	395
828	421
828	546
830	49
830	427
830	448
831	197
831	213
832	266
836	17
837	835
838	90
838	215
839	230
839	269
839	275
840	608
841	720
842	444
842	717
843	69
843	472
843	516
844	252
844	549
844	698
846	134
846	359
848	562
849	714
850	235
850	320
850	514
850	659
852	691
852	851
853	169
854	259
854	691
855	43
855	554
857	112
857	615
857	743
859	105
860	618
861	61
861	225
863	689
864	132
865	478
865	540
867	473
867	614
868	109
868	625
869	124
869	580
869	594
870	695
871	105
871	146
873	115
873	201
873	766
874	42
874	506
875	227
876	417
876	697
879	144
879	664
879	743
880	81
881	24
881	66
881	495
881	605
883	238
885	335
885	548
885	600
886	131
886	178
887	244
887	290
887	378
889	134
889	442
890	449
890	528
891	343
891	508
892	519
894	36
894	813
895	431
895	889
896	105
896	784
896	798
896	886
897	110
897	152
898	23
898	36
898	364
898	624
899	421
899	786
900	84
900	91
900	189
900	362
900	724
902	21
902	196
902	388
902	844
903	227
903	633
904	775
905	537
905	662
905	739
906	230
906	856
910	117
910	136
910	756
910	779
912	624
912	762
912	885
912	904
913	13
914	399
914	684
914	719
915	221
915	492
915	631
915	656
915	781
916	418
917	687
918	604
918	633
919	194
919	316
919	704
920	221
921	403
922	191
922	588
923	439
923	693
923	807
924	75
924	158
924	550
924	710
926	505
926	872
928	613
929	698
930	23
930	114
930	642
931	165
931	340
931	711
931	840
932	411
933	4
933	377
933	811
934	49
935	153
936	312
936	729
937	211
938	141
938	287
938	307
939	141
939	339
940	239
940	498
940	673
940	922
941	72
941	241
942	14
942	143
942	192
942	361
943	242
944	13
944	448
946	597
947	117
948	31
948	593
948	693
948	750
949	594
950	715
951	124
951	772
953	202
955	124
955	248
957	173
957	451
958	469
958	474
959	372
959	889
960	620
961	6
961	223
961	354
962	10
962	906
963	214
963	313
963	371
964	437
966	584
967	322
968	122
968	225
968	320
968	740
969	637
969	950
970	85
970	893
971	129
971	788
971	840
972	296
973	849
973	850
974	105
974	246
975	100
975	301
977	384
977	451
977	686
978	299
978	899
978	975
979	676
980	117
980	354
980	418
980	831
981	115
981	207
981	806
982	37
982	804
983	116
983	266
983	601
983	829
983	937
983	969
984	369
984	552
984	664
984	756
984	771
985	379
986	495
986	671
986	691
987	493
987	666
988	291
988	369
988	454
989	80
989	672
990	278
990	494
990	754
991	425
991	869
992	48
992	765
992	970
993	48
994	259
994	297
995	70
995	610
995	848
996	196
996	720
998	101
998	869
998	990
999	127
999	291
1001	566
1001	837
1002	92
1002	493
1002	540
1003	979
1004	114
1004	963
1005	95
1005	608
1005	761
1005	791
1005	804
1005	960
1006	15
1006	124
1006	577
1006	629
1007	775
1008	402
1009	18
1009	26
1010	361
1011	38
1011	297
1011	671
1011	987
1013	270
1014	76
1014	124
1014	369
1015	245
1015	440
1015	577
1015	698
1016	3
1016	38
1016	189
1016	892
1017	450
1019	798
1020	410
1022	519
1023	120
1023	224
1023	273
1023	568
1024	21
1024	414
1024	837
1025	307
1025	721
1025	814
1027	139
1029	322
1029	486
1029	668
1029	704
1029	857
1030	27
1030	973
1030	1021
1031	945
1032	146
1033	459
1033	467
1033	1010
1033	1011
1034	568
1034	644
1035	640
1036	136
1036	300
1037	361
1037	362
1037	372
1037	856
1037	900
1038	338
1038	601
1039	159
1039	973
1041	139
1041	229
1041	781
1042	18
1043	113
1043	312
1043	559
1044	126
1044	790
1045	215
1045	807
1047	221
1047	331
1047	487
1047	636
1048	156
1048	223
1048	753
1049	145
1049	1048
1051	999
1051	1045
1052	5
1052	254
1052	420
1052	454
1052	478
1053	585
1053	1008
1053	1021
1054	392
1054	420
1055	854
1056	165
1056	630
1057	84
1057	323
1057	447
1059	643
1060	283
1060	1057
1061	423
1061	534
1061	671
1062	302
1062	476
1062	779
1062	865
1063	68
1063	167
1063	599
1063	1024
1064	337
1064	466
1064	467
1064	511
1065	19
1065	306
1065	410
1065	500
1065	704
1066	228
1067	12
1067	256
1068	115
1068	826
1068	862
1069	754
1070	82
1070	379
1071	258
1071	841
1071	878
1071	887
1071	929
1072	44
1072	1012
1073	513
1075	585
1075	1070
1076	497
1076	651
1076	753
1077	407
1078	833
1078	870
1079	703
1079	875
1080	374
1080	395
1080	572
1081	397
1081	978
1082	124
1082	544
1082	724
1083	6
1083	49
1084	566
1086	128
1086	266
1086	970
1087	88
1087	970
1088	305
1088	785
1088	815
1090	327
1090	1014
1091	192
1091	592
1091	714
1091	725
1091	936
1091	1036
1092	277
1093	167
1094	162
1094	473
1094	1037
1096	23
1096	78
1096	116
1096	430
1096	438
1096	610
1096	612
1097	54
1097	67
1097	219
1097	299
1097	491
1098	296
1098	879
1098	1075
1099	385
1099	1069
1099	1082
1100	40
1100	458
1100	618
1100	686
1101	0
1101	21
1101	183
1101	957
1101	1079
1103	398
1103	757
1103	780
1103	837
1104	88
1104	363
1104	612
1104	1070
1105	440
1105	616
1105	1018
1106	764
1107	560
1107	903
1108	188
1108	539
1109	684
1109	934
1109	1071
1110	202
1110	495
1110	875
1110	1039
1111	729
1111	793
1112	1034
1113	6
1113	113
1113	1093
1114	28
1115	2
1115	69
1115	336
1115	860
1115	902
1115	914
1116	262
1116	965
1117	704
1117	763
1117	783
1117	900
1118	159
1118	250
1119	177
1119	672
1119	689
1120	235
1120	638
1120	890
1122	227
1122	252
1122	593
1122	768
1122	905
1122	906
1122	966
1122	994
1122	1120
1123	789
1124	769
1125	79
1125	412
1125	943
1126	131
1126	678
1126	1055
1127	883
1128	203
1128	270
1128	327
1128	596
1128	621
1128	695
1129	19
1129	277
1129	1012
1130	455
1130	750
1132	103
1132	110
1134	283
1134	376
1134	891
1136	982
1138	20
1138	460
1138	581
1138	1062
1139	578
1139	709
1140	115
1140	623
1141	812
1141	1087
1143	562
1143	1087
1145	63
1145	64
1145	815
1146	1008
1147	43
1147	247
1147	464
1147	963
1147	1138
1149	501
1149	990
1150	213
1150	289
1151	1090
1152	156
1152	795
1153	260
1153	709
1153	845
1153	958
1154	520
1155	573
1156	356
1156	727
1157	45
1157	57
1157	994
1157	1141
1158	296
1158	770
1159	454
1159	524
1159	695
1160	192
1160	907
1160	1041
1160	1110
1161	296
1161	782
1161	1154
1162	42
1162	66
1162	705
1163	13
1164	93
1164	488
1164	629
1164	923
1165	585
1165	720
1165	1128
1166	203
1166	836
1166	961
1168	684
1168	1072
1169	151
1169	314
1169	1043
1169	1068
1170	79
1170	121
1170	240
1171	68
1171	251
1171	866
1171	867
1171	946
1172	219
1172	232
1172	325
1172	965
1172	996
1173	319
1174	102
1175	256
1175	888
1175	1009
1175	1151
1176	865
1176	1039
1177	215
1177	252
1177	974
1178	225
1178	419
1178	437
1178	919
1179	725
1179	995
1179	1043
1180	212
1180	965
1181	628
1182	484
1182	629
1184	769
1185	132
1186	41
1186	374
1187	139
1187	207
1187	1014
1189	150
1189	274
1189	654
1189	1065
1190	0
1190	418
1190	546
1191	158
1191	416
1191	792
1192	137
1192	240
1192	280
1192	346
1193	662
1193	731
1193	953
1195	346
1196	105
1196	988
1197	200
1197	246
1197	351
1197	948
1197	1041
1198	205
1198	496
1198	768
1199	871
1200	403
1200	1131
1201	1169
1203	1066
1204	406
1204	1202
1205	773
1205	905
1206	603
1207	767
1207	847
1208	154
1208	473
1208	531
1209	81
1209	224
1209	764
1209	881
1209	1032
1210	180
1210	671
1210	673
1210	1026
1211	62
1211	896
1211	941
1211	943
1211	976
1212	773
1213	989
1213	1110
1215	290
1215	1152
1216	459
1216	803
1216	932
1217	298
1217	1033
1218	653
1218	691
1219	652
1219	743
1219	808
1219	899
1219	1184
1220	342
1220	1186
1221	204
1221	694
1221	1053
1221	1138
1222	910
1222	924
1223	877
1223	1114
1224	1107
1224	1190
1225	514
1225	992
1225	1041
1226	865
1227	248
1227	778
1228	28
1228	548
1228	1114
1229	245
1229	717
1231	712
1231	1121
1232	475
1232	1160
1233	293
1233	824
1233	989
1233	1159
1234	77
1234	844
1234	1208
1235	1061
1236	47
1237	108
1237	176
1238	608
1238	895
1239	291
1239	678
1241	103
1241	597
1241	705
1241	828
1242	298
1243	89
1243	986
1245	450
1245	496
1245	898
1246	969
1246	1028
1247	41
1247	463
1247	553
1247	747
1247	1171
1248	211
1248	349
1248	386
1249	58
1249	174
1249	286
1249	824
1250	300
1250	319
1250	1037
1251	92
1252	556
1252	752
1252	982
1253	1012
1254	315
1254	360
1254	562
1254	786
1254	1074
1255	224
1255	681
1255	1008
1256	1073
1256	1209
1257	507
1257	667
1257	734
1257	863
1257	870
1257	879
1257	1110
1258	243
1258	721
1258	793
1258	840
1258	1070
1259	155
1259	199
1259	681
1259	769
1260	450
1260	480
1260	992
1260	1089
1261	973
1262	40
1262	308
1262	339
1262	416
1262	939
1262	1023
1262	1169
1263	284
1263	1191
1264	219
1264	388
1264	471
1264	541
1264	1251
1265	831
1267	333
1267	717
1267	973
1268	612
1268	852
1269	306
1270	21
1270	621
1271	875
1271	941
1272	938
1273	658
1273	1073
1275	1166
1276	150
1276	217
1276	331
1276	460
1277	739
1277	759
1277	883
1277	1179
1278	94
1278	617
1278	635
1278	715
1278	957
1279	39
1279	96
1279	389
1279	659
1279	1049
1279	1113
1280	245
1280	898
1280	1093
1280	1266
1281	129
1281	259
1281	651
1282	401
1282	748
1282	990
1283	661
1284	30
1284	253
1284	1242
1286	1
1287	961
1288	74
1289	0
1289	166
1289	587
1290	288
1290	378
1290	395
1290	1120
1290	1143
1291	93
1291	336
1291	353
1291	636
1291	979
1292	1070
1293	1250
1294	533
1294	591
1294	842
1294	869
1294	897
1295	520
1295	588
1295	1174
1296	629
1297	92
1297	407
1297	938
1298	694
1298	732
1299	914
1301	716
1301	826
1301	938
1301	1174
1301	1243
1303	219
1303	990
1303	1060
1304	66
1304	81
1304	275
1304	318
1304	495
1305	216
1305	833
1305	1028
1305	1034
1306	107
1306	775
1306	1092
1308	948
1309	1018
1309	1123
1310	554
1310	572
1310	899
1310	1199
1311	153
1311	884
1311	954
1311	1049
1311	1172
1312	163
1312	242
1312	542
1313	207
1313	921
1314	51
1314	562
1315	541
1315	542
1315	626
1315	911
1315	953
1316	36
1316	377
1317	238
1317	629
1317	904
1318	1060
1318	1236
1318	1239
1319	255
1320	1010
1320	1228
1320	1277
1321	514
1321	914
1321	951
1322	848
1322	984
1322	998
1322	1201
1323	20
1323	93
1323	701
1323	716
1323	722
1324	206
1324	631
1324	1008
1324	1117
1325	697
1326	520
1326	792
1327	85
1327	519
1327	638
1328	787
1329	39
1329	685
1329	1068
1329	1190
1329	1219
1330	577
1330	724
1330	1061
1331	443
1331	940
1332	379
1332	826
1332	907
1332	997
1332	1019
1333	269
1333	1240
1334	761
1335	1115
1335	1209
1335	1303
1336	356
1337	438
1337	850
1338	327
1338	442
1340	60
1340	852
1341	962
1342	1298
1343	205
1343	594
1343	697
1343	922
1344	480
1344	676
1344	1227
1345	367
1346	128
1346	553
1347	775
1347	1275
1348	356
1348	1173
1348	1330
1349	150
1349	270
1349	1243
1349	1288
1350	7
1350	156
1350	190
1350	459
1351	135
1352	1160
1352	1212
1353	168
1353	333
1353	572
1353	900
1354	245
1354	1207
1354	1226
1355	133
1355	797
1356	850
1356	874
1356	891
1356	1184
1357	59
1357	329
1357	1351
1358	293
1358	733
1358	837
1360	839
1361	526
1361	1116
1361	1208
1361	1221
1362	278
1362	482
1362	809
1362	821
1362	1107
1362	1191
1362	1271
1363	781
1363	829
1364	312
1364	738
1364	1244
1365	512
1365	846
1366	78
1366	282
1366	1287
1367	1086
1368	208
1368	950
1369	47
1369	777
1369	1188
1369	1271
1370	533
1370	1259
1371	699
1371	800
1372	991
1373	608
1373	1073
1374	401
1374	695
1375	641
1376	393
1376	502
1376	614
1376	953
1376	1288
1378	159
1378	925
1378	985
1379	1058
1379	1101
1381	167
1381	1067
1382	149
1382	1121
1382	1230
1382	1267
1383	943
1384	157
1384	907
1384	1214
1385	346
1385	692
1387	178
1387	982
1387	1021
1388	106
1388	490
1388	629
1388	922
1389	442
1389	1273
1390	353
1390	400
1391	752
1391	1256
1392	28
1392	357
1392	434
1392	590
1392	923
1392	1305
1393	211
1393	666
1393	1011
1393	1228
1394	213
1394	1187
1395	1345
1396	2
1396	952
1396	1107
1397	133
1397	1320
1398	8
1398	958
1398	1088
1399	835
1401	507
1401	684
1401	761
1401	990
1401	1106
1401	1267
1401	1280
1402	62
1402	870
1402	985
1402	1136
1402	1240
1403	495
1403	1068
1403	1097
1403	1291
1404	1246
1405	25
1405	442
1405	744
1405	1318
1407	17
1407	617
1408	88
1408	376
1408	1045
1409	46
1409	637
1409	879
1409	1104
1409	1337
1410	145
1410	736
1410	1100
1411	640
1411	775
1411	899
1411	1160
1411	1193
1412	1089
1412	1386
1413	444
1413	454
1413	640
1414	329
1414	782
1414	968
1414	1368
1415	932
1415	981
1415	1198
1416	15
1416	1134
1417	370
1417	397
1417	524
1417	574
1418	100
1418	718
1418	945
1418	1163
1419	893
1419	969
1419	1241
1420	803
1420	990
1420	1066
1420	1125
1420	1151
1421	1015
1422	593
1422	972
1422	1317
1423	65
1423	90
1423	719
1423	1129
1423	1195
1424	203
1425	135
1425	393
1425	521
1425	873
1425	1101
1426	448
1426	581
1426	800
1427	489
1427	1221
1427	1328
1428	112
1428	520
1428	524
1428	699
1428	816
1428	1285
1429	885
1429	1195
1429	1373
1429	1411
1430	684
1430	1159
1431	1181
1431	1225
1432	257
1432	680
1432	1249
1433	98
1433	487
1433	492
1433	749
1434	227
1434	238
1435	12
1435	336
1435	1291
1436	894
1437	111
1437	1082
1437	1370
1438	689
1438	957
1439	1
1439	132
1439	220
1439	249
1439	751
1439	1285
1439	1288
1440	366
1440	1406
1441	32
1441	517
1442	530
1442	824
1442	990
1443	344
1443	645
1443	985
1443	997
1443	1173
1444	31
1444	224
1444	400
1445	638
1446	597
1446	811
1446	1153
1446	1216
1447	248
1447	1216
1448	313
1448	399
1448	469
1448	939
1448	1082
1449	257
1449	446
1449	1344
1450	475
1450	1245
1450	1412
1451	654
1452	441
1452	749
1452	998
1452	1253
1453	602
1453	761
1455	46
1455	958
1455	1068
1456	390
1456	635
1456	735
1456	836
1456	912
1456	1052
1456	1232
1457	382
1457	865
1458	21
1458	585
1460	233
1460	287
1460	1412
1461	825
1462	906
1462	1076
1462	1088
1463	866
1463	1092
1463	1382
1464	236
1464	644
1465	491
1465	645
1465	1072
1465	1399
1466	421
1466	658
1466	1111
1467	307
1467	325
1467	402
1467	493
1467	562
1467	779
1467	1032
1468	244
1468	264
1468	297
1468	779
1468	1131
1468	1408
1470	136
1470	242
1470	571
1470	1033
1470	1380
1471	134
1471	430
1471	1072
1472	335
1472	671
1472	778
1473	697
1473	769
1473	1040
1473	1447
1474	1167
1474	1368
1475	1373
1475	1444
1476	1151
1476	1197
1478	278
1478	948
1478	1008
1479	844
1479	1176
1480	75
1480	981
1480	1070
1480	1477
1481	119
1481	1309
1482	367
1482	796
1482	981
1483	134
1483	1097
1484	424
1484	1121
1485	427
1485	676
1485	696
1485	705
1485	738
1485	1366
1486	343
1486	527
1486	1374
1487	188
1487	634
1487	646
1488	220
1488	828
1488	1423
1489	126
1489	247
1489	716
1489	807
1490	121
1490	141
1490	892
1490	1271
1490	1375
1491	415
1491	834
1491	1059
1491	1065
1491	1156
1491	1307
1492	6
1492	946
1492	1332
1493	691
1493	844
1494	608
1494	640
1494	769
1494	1466
1495	415
1495	667
1495	1136
1496	68
1496	592
1496	852
1496	941
1496	1318
1496	1427
1497	986
1498	131
1500	178
1500	210
1500	771
1500	1369
1502	165
1502	1228
1502	1385
1503	598
1503	761
1503	825
1504	310
1505	145
1505	777
1505	860
1506	256
1506	575
1506	1286
1507	306
1507	936
1507	1161
1507	1210
1507	1286
1508	19
1508	212
1508	963
1508	1234
1508	1344
1508	1397
1509	682
1509	823
1509	1098
1509	1492
1510	486
1510	678
1510	1374
1511	583
1511	600
1511	750
1512	910
1513	336
1513	416
1513	1029
1513	1363
1514	205
1514	414
1514	578
1514	670
1515	392
1515	1027
1515	1104
1516	31
1516	729
1516	1169
1516	1257
1516	1448
1517	509
1517	547
1517	861
1517	1183
1518	694
1518	962
1518	1258
1518	1343
1519	319
1519	647
1520	1075
1522	445
1522	814
1523	114
1523	375
1523	471
1523	752
1523	1446
1523	1471
1524	1174
1525	96
1525	302
1526	177
1526	1041
1526	1414
1527	445
1527	551
1527	764
1527	1112
1528	491
1528	721
1528	1028
1529	229
1530	43
1530	93
1530	249
1530	341
1530	665
1530	974
1530	1119
1530	1341
1531	115
1531	231
1531	1215
1532	1092
1532	1325
1532	1440
1534	913
1534	1424
1535	303
1535	324
1535	642
1535	1201
1536	65
1536	343
1536	409
1536	543
1537	1211
1537	1359
1538	2
1538	136
1538	1031
1538	1315
1538	1408
1539	1076
1539	1230
1540	853
1540	1037
1540	1099
1541	772
1541	1146
1541	1192
1542	110
1542	226
1542	1063
1543	434
1543	670
1543	1491
1544	234
1544	280
1544	744
1544	1319
1545	100
1545	842
1545	1044
1545	1086
1546	684
1546	1537
1547	984
1548	394
1548	1148
1549	1176
1550	305
1550	742
1551	521
1551	622
1551	781
1551	787
1551	1010
1551	1190
1551	1394
1552	551
1552	948
1552	1050
1552	1513
1553	70
1553	411
1553	420
1553	1041
1554	224
1554	366
1554	562
1554	1151
1554	1156
1554	1235
1555	199
1555	524
1555	833
1555	1109
1556	54
1556	328
1556	332
1556	716
1556	1266
1556	1475
1557	424
1557	853
1557	1222
1559	779
1559	795
1559	1015
1560	502
1560	576
1561	503
1561	812
1561	844
1561	1355
1562	367
1562	695
1562	891
1562	1033
1562	1101
1562	1442
1563	1207
1564	467
1564	1345
1564	1372
1565	286
1565	811
1565	1453
1566	465
1566	1091
1566	1402
1567	874
1567	947
1568	375
1568	673
1568	1249
1568	1365
1570	157
1570	953
1570	986
1571	545
1571	559
1571	1285
1572	149
1572	211
1572	304
1573	228
1573	834
1573	1004
1573	1221
1573	1245
1573	1294
1574	666
1575	137
1575	522
1575	911
1576	81
1576	657
1577	843
1578	306
1578	483
1578	1317
1578	1421
1579	80
1579	555
1579	649
1579	752
1579	927
1579	1175
1579	1367
1579	1369
1581	295
1582	425
1582	628
1582	915
1582	994
1582	1074
1582	1114
1584	105
1584	408
1584	425
1584	1317
1584	1387
1585	1480
1586	561
1586	648
1586	849
1586	1235
1588	132
1588	601
1588	668
1588	825
1588	1171
1589	746
1589	794
1589	1117
1590	67
1590	155
1590	358
1590	631
1590	1394
1591	381
1591	856
1591	1080
1592	439
1592	545
1593	533
1593	722
1593	956
1593	1066
1593	1293
1593	1480
1593	1554
1593	1555
1594	325
1594	1177
1594	1218
1595	186
1595	417
1595	562
1595	1100
1595	1214
1595	1250
1596	526
1597	828
1597	829
1598	68
1598	97
1598	1228
1598	1585
1599	1438
1599	1455
1600	288
1600	694
1600	816
1600	861
1600	956
1600	1133
1600	1164
1600	1199
1601	205
1601	953
1602	946
1602	1349
1604	92
1604	242
1604	366
1604	957
1604	1123
1605	568
1605	831
1605	1224
1606	516
1606	1145
1606	1249
1607	17
1607	50
1607	52
1607	383
1607	400
1607	1136
1607	1329
1607	1548
1608	132
1608	702
1609	904
1609	1170
1610	84
1611	60
1611	110
1611	614
1611	796
1612	886
1612	1028
1613	594
1613	1157
1614	54
1614	69
1614	661
1614	1423
1615	1453
1616	96
1616	493
1616	828
1616	922
1616	925
1616	1566
1617	741
1618	111
1618	814
1618	828
1618	1114
1618	1403
1619	553
1619	974
1619	1449
1619	1497
1620	216
1620	229
1620	250
1621	310
1621	402
1621	1113
1621	1183
1623	198
1623	320
1623	1083
1623	1553
1624	230
1624	360
1624	555
1624	1475
1625	1110
1625	1116
1625	1547
1626	294
1626	876
1626	912
1626	1194
1627	853
1627	1556
1628	623
1628	734
1628	865
1628	1565
1629	834
1629	996
1629	1578
1630	69
1630	541
1630	888
1630	1298
1631	1618
1632	392
1632	574
1632	1174
1633	23
1633	675
1633	922
1633	1132
1634	342
1634	1445
1634	1626
1635	334
1635	501
1635	1300
1635	1544
1635	1582
1636	11
1636	377
1636	997
1636	1428
1637	342
1637	856
1637	859
1637	982
1637	1617
1638	235
1638	361
1638	1015
1638	1037
1638	1206
1638	1235
1639	42
1639	124
1639	253
1639	787
1639	830
1639	1005
1639	1215
1640	1
1640	1114
1640	1420
1641	218
1641	1353
1642	482
1642	1524
1643	140
1643	173
1643	574
1643	1172
1644	646
1644	689
1644	716
1644	900
1644	1421
1644	1494
1645	2
1645	747
1646	309
1646	999
1646	1506
1647	295
1647	355
1647	461
1647	1173
1648	724
1648	841
1648	859
1649	477
1649	955
1650	462
1650	854
1651	523
1652	93
1652	651
1652	721
1653	629
1653	865
1653	917
1653	969
1654	958
1655	230
1655	467
1655	1346
1655	1534
1656	522
1656	1451
1657	803
1657	1289
1658	27
1658	440
1658	937
1658	1651
1659	179
1659	818
1659	927
1659	1011
1659	1059
1659	1439
1660	134
1660	519
1660	1004
1660	1045
1661	193
1661	530
1661	1536
1662	115
1662	155
1662	160
1662	368
1662	1523
1663	762
1663	1323
1664	175
1664	1659
1665	988
1665	1373
1665	1650
1666	402
1666	1216
1666	1351
1667	1576
1668	170
1668	555
1668	700
1668	911
1668	956
1668	1353
1669	333
1669	434
1669	689
1669	783
1669	935
1669	1301
1669	1539
1670	137
1670	853
1670	1249
1671	194
1671	602
1671	1221
1672	447
1672	480
1672	1125
1673	1062
1674	465
1674	1042
1674	1214
1675	176
1675	1055
1675	1153
1675	1667
1676	797
1676	1211
1677	467
1677	1382
1678	265
1678	740
1678	1240
1680	452
1680	736
1680	1376
1681	219
1681	278
1681	489
1681	687
1681	866
1681	1348
1681	1435
1682	175
1682	585
1682	942
1682	1438
1683	84
1683	378
1683	398
1684	476
1684	752
1684	1049
1684	1059
1685	73
1685	1353
1686	994
1686	1160
1687	1035
1687	1295
1688	275
1688	747
1688	776
1688	841
1688	1444
1689	34
1689	203
1689	662
1689	763
1690	175
1690	429
1690	1178
1690	1449
1691	108
1691	126
1691	334
1691	1016
1691	1275
1692	260
1692	1271
1692	1334
1692	1356
1693	1140
1693	1669
1694	141
1694	404
1694	1022
1695	4
1695	226
1695	356
1695	502
1695	841
