SOURCE	TARGET
640	92
640	544
640	576
641	121
641	428
642	86
642	381
645	56
645	167
645	179
645	496
646	170
646	344
647	346
648	552
651	390
651	624
654	38
656	257
656	429
656	443
656	494
660	102
660	397
661	309
662	2
662	184
662	498
663	419
663	436
664	206
665	6
665	142
665	545
667	577
668	363
669	541
671	153
671	284
671	567
673	82
673	591
674	33
675	107
675	330
677	411
678	155
678	428
680	277
680	345
680	371
681	52
681	318
681	388
681	426
681	554
682	649
683	324
683	666
684	84
684	124
685	51
685	674
687	24
688	190
689	352
691	13
691	33
691	201
691	421
691	478
692	391
693	89
693	148
694	179
694	418
696	25
696	199
696	274
696	341
697	70
697	90
697	427
698	433
699	59
699	167
699	168
699	552
699	647
700	128
700	336
701	515
702	278
702	417
702	533
703	153
703	661
703	689
704	620
705	98
705	115
709	199
709	317
709	706
710	307
710	597
711	491
712	297
714	210
714	450
714	602
715	124
715	598
715	625
716	594
717	424
718	276
718	657
719	499
719	648
720	84
720	117
720	131
720	282
720	461
720	701
722	10
722	593
722	661
723	45
723	49
723	111
723	301
724	635
724	655
725	212
726	9
726	235
727	240
727	520
727	567
728	93
728	152
728	578
732	346
733	143
734	315
734	486
734	552
734	578
735	128
735	379
737	571
739	330
739	428
740	569
741	431
741	503
741	658
742	270
742	518
742	604
742	675
743	86
745	18
748	11
748	478
748	602
748	742
749	476
750	199
751	356
751	484
751	678
754	403
754	429
756	173
756	262
757	95
759	234
759	360
759	446
761	275
761	371
762	2
762	70
763	596
764	108
765	421
766	1
767	567
767	640
768	77
768	314
770	210
771	397
771	453
771	489
772	5
772	296
772	423
773	404
773	484
773	559
774	738
776	575
777	500
778	120
778	521
778	705
779	743
780	99
781	297
781	664
781	670
782	54
783	380
783	418
784	266
785	479
786	730
787	219
787	754
788	595
789	42
789	298
789	697
790	243
790	576
792	360
792	453
792	647
792	733
793	125
793	552
793	646
793	695
794	746
795	557
796	522
798	238
800	80
800	547
800	672
800	676
802	161
802	449
803	670
803	696
804	428
804	490
806	251
807	265
807	639
808	196
808	530
809	146
809	156
810	323
811	399
811	420
812	333
813	62
813	398
814	433
814	796
815	676
815	680
815	803
816	752
817	53
817	299
817	403
818	4
818	184
819	73
819	224
819	773
819	783
820	384
821	735
822	403
823	18
823	508
824	406
826	613
827	439
827	580
827	653
828	625
829	296
829	612
830	607
831	224
832	219
832	462
832	641
833	473
833	520
833	586
834	195
837	771
838	13
838	405
839	195
839	205
840	190
841	165
842	517
842	743
843	11
843	32
843	107
844	775
845	122
845	524
846	187
846	299
846	445
847	372
848	468
848	741
849	168
849	254
849	472
850	123
850	290
850	409
850	603
851	132
851	247
852	280
853	313
854	843
855	25
855	195
856	725
857	216
858	636
859	564
859	675
861	602
862	168
862	565
863	686
864	168
864	622
864	765
865	294
865	804
866	144
866	264
866	349
866	529
867	212
867	541
868	222
869	625
870	296
870	569
871	423
871	818
872	17
872	176
872	586
873	368
873	423
874	391
874	593
874	722
875	37
875	189
875	584
877	5
877	19
877	90
878	797
879	414
880	715
881	275
881	740
882	144
883	466
885	274
885	399
886	57
886	149
886	185
886	224
886	569
886	649
887	131
888	86
888	415
889	273
889	414
889	621
889	789
890	429
890	495
890	675
891	425
891	673
891	704
891	738
892	659
894	846
895	153
895	812
896	511
898	47
898	455
900	133
900	583
901	161
901	797
902	165
902	352
903	564
904	237
905	160
905	243
905	352
905	841
906	180
906	504
906	548
906	608
907	822
908	406
909	657
910	381
911	28
911	124
911	379
911	623
912	675
912	823
913	204
914	606
914	647
915	811
916	414
916	883
917	494
917	500
917	835
918	404
919	579
920	3
920	700
921	827
922	180
923	373
924	14
924	108
926	347
928	76
928	326
929	55
929	715
930	217
930	527
931	255
932	173
932	551
932	648
932	918
934	715
936	477
937	83
937	398
938	597
940	178
940	298
940	487
941	50
941	634
941	678
942	391
943	33
943	198
943	405
943	810
944	343
944	606
944	843
945	187
949	84
949	418
949	523
950	43
950	70
950	533
951	731
951	933
952	75
953	185
953	511
954	84
954	619
955	297
955	342
956	93
956	691
957	926
958	363
958	586
958	657
960	334
960	563
960	659
960	669
960	709
962	35
962	274
962	388
965	156
965	876
966	18
966	239
966	429
966	767
967	164
967	620
968	376
968	732
968	919
969	481
969	487
969	785
970	636
971	205
972	239
972	710
972	910
972	964
973	819
973	909
973	970
974	195
974	211
974	414
974	498
974	755
975	247
975	649
976	498
977	360
978	505
978	957
979	379
979	397
979	569
979	798
979	860
980	306
980	360
980	556
980	712
981	409
983	126
983	819
984	559
984	758
985	115
986	474
986	486
986	513
986	582
987	953
988	260
988	301
988	418
989	692
990	29
990	473
990	650
992	121
993	191
993	292
993	699
993	770
993	869
994	496
994	765
995	16
995	381
995	903
995	951
996	278
996	595
996	637
996	716
996	852
996	893
997	507
998	5
998	127
998	502
999	616
999	700
1000	102
1000	426
1000	537
1000	890
1002	50
1002	223
1002	739
1003	15
1003	156
1003	439
1003	551
1004	132
1004	428
1004	893
1006	108
1006	380
1006	846
1007	103
1007	551
1007	836
1008	124
1008	131
1010	609
1011	751
1011	821
1012	685
1012	947
1013	557
1013	872
1014	279
1014	291
1014	507
1014	824
1015	99
1015	184
1015	999
1016	231
1016	364
1016	927
1017	410
1017	955
1018	108
1018	426
1018	820
1019	824
1020	276
1020	332
1021	607
1021	690
1021	901
1022	272
1022	401
1022	841
1023	182
1023	846
1023	904
1024	426
1025	438
1026	365
1029	2
1029	342
1029	550
1029	751
1029	897
1030	434
1031	714
1032	50
1032	143
1032	158
1032	632
1033	101
1033	559
1033	881
1034	314
1034	661
1034	1002
1035	402
1035	897
1036	380
1036	761
1037	382
1038	66
1039	945
1040	131
1040	168
1040	215
1040	773
1041	4
1041	96
1042	6
1042	83
1042	501
1043	52
1043	314
1043	1033
1044	250
1045	402
1045	967
1046	498
1046	851
1047	120
1048	708
1048	747
1049	120
1049	544
1050	934
1051	97
1051	383
1052	170
1052	395
1052	868
1052	918
1052	982
1053	48
1053	101
1053	190
1053	206
1053	296
1053	353
1053	373
1054	650
1054	1015
1055	491
1056	296
1056	368
1056	773
1057	903
1058	610
1059	96
1060	438
1060	452
1060	1025
1060	1048
1061	792
1061	1047
1063	229
1063	768
1063	784
1064	88
1064	113
1064	136
1064	303
1064	745
1065	139
1066	125
1068	397
1068	430
1068	965
1069	9
1070	230
1070	297
1070	1029
1070	1069
1071	257
1071	675
1072	404
1074	1008
1075	74
1075	420
1075	508
1076	782
1077	268
1077	540
1078	7
1078	704
1078	952
1079	323
1079	514
1079	704
1080	83
1080	497
1080	524
1081	346
1081	494
1081	730
1082	206
1082	1073
1083	377
1083	482
1083	595
1083	795
1083	884
1084	597
1084	744
1084	851
1085	177
1085	790
1085	1046
1086	209
1086	290
1086	357
1086	620
1088	683
1088	897
1088	1006
1089	949
1091	1030
1093	278
1095	236
1095	471
1096	11
1096	66
1096	537
1097	346
1097	374
1097	461
1097	1028
1098	542
1099	94
1100	1003
1101	563
1102	914
1103	604
1103	978
1104	335
1104	897
1104	1003
1105	23
1105	377
1106	278
1106	463
1107	388
1107	690
1108	33
1108	380
1108	456
1109	153
1109	418
1109	446
1109	1065
1110	197
1110	448
1110	770
1111	619
1112	51
1112	1085
1114	469
1114	1046
1115	503
1115	572
1115	1094
1116	134
1116	138
1118	83
1118	996
1119	387
1119	673
1120	165
1120	258
1120	389
1120	754
1120	870
1121	655
1122	133
1122	1019
1123	77
1123	1070
1125	214
1125	447
1125	649
1125	914
1126	805
1127	420
1128	406
1128	952
1129	213
1129	786
1129	813
1129	971
1130	842
1130	1029
1131	50
1131	317
1132	1128
1133	188
1134	32
1134	430
1134	551
1134	707
1134	1112
1135	17
1136	626
1137	274
1137	382
1137	1090
1138	536
1138	719
1138	917
1139	659
1140	119
1140	138
1140	764
1141	958
1142	173
1142	259
1142	633
1142	638
1143	1042
1145	141
1145	214
1146	1007
1147	542
1147	717
1147	795
1148	223
1148	1065
1149	593
1149	892
1149	924
1149	941
1149	1046
1150	439
1151	816
1151	1048
1153	354
1153	634
1154	146
1154	373
1154	899
1154	1032
1155	185
1155	766
1157	189
1157	245
1157	599
1159	181
1160	652
1161	92
1161	233
1161	359
1161	608
1161	858
1161	894
1161	1143
1162	53
1162	418
1162	977
1163	329
1163	516
1165	704
1165	714
1165	1015
1166	176
1166	534
1166	713
1166	857
1166	967
1166	1074
1167	373
1167	758
1168	12
1168	18
1169	202
1169	1115
1170	759
1170	880
1170	918
1170	1032
1171	616
1172	891
1174	583
1174	657
1174	676
1174	1003
1176	565
1177	126
1179	71
1179	340
1179	1061
1181	297
1181	988
1181	1114
1182	116
1182	411
1182	484
1182	879
1183	188
1184	104
1185	143
1185	682
1185	692
1185	793
1186	75
1186	214
1186	478
1186	567
1186	602
1186	698
1187	175
1187	1010
1187	1055
1187	1056
1187	1169
1188	410
1189	64
1189	929
1189	1138
1190	824
1190	909
1190	990
1191	55
1191	231
1191	370
1191	491
1192	163
1193	120
1193	247
1193	875
1194	291
1194	339
1194	384
1194	441
1195	182
1195	466
1196	1165
1196	1177
1197	131
1197	188
1198	105
1198	308
1199	667
1199	972
1200	849
1201	145
1201	312
1201	579
1201	755
1201	1140
1202	100
1202	124
1202	319
1202	413
1202	477
1202	1058
1203	0
1203	102
1203	1076
1203	1085
1204	400
1205	166
1205	292
1205	1110
1205	1134
1206	277
1207	12
1207	790
1207	796
1207	943
1208	354
1208	767
1208	854
1208	857
1208	892
1208	1070
1209	751
1209	969
1210	815
1210	901
1210	906
1210	1168
1211	287
1212	765
1213	257
1213	446
1213	1074
1214	800
1215	48
1215	1066
1216	151
1216	637
1216	703
1216	794
1217	217
1217	722
1217	761
1219	824
1219	976
1220	20
1220	677
1220	1000
1220	1144
1221	133
1221	382
1221	503
1222	175
1222	335
1222	672
1222	911
1222	942
1222	1120
1223	115
1224	733
1225	1065
1226	376
1226	415
1226	533
1227	19
1227	589
1227	1005
1228	155
1228	554
1229	498
1229	517
1229	529
1230	266
1230	717
1230	951
1232	981
1232	1049
1233	1104
1234	470
1234	598
1234	789
1234	1172
1235	606
1235	740
1235	891
1236	138
1238	762
1239	374
1239	411
1239	609
1239	766
1239	860
1240	501
1241	509
1241	547
1241	670
1241	971
1241	1024
1242	24
1242	581
1242	1173
1243	503
1243	562
1243	1041
1244	136
1244	932
1245	457
1245	490
1246	185
1246	869
1247	191
1247	464
1247	518
1247	969
1247	1089
1247	1199
1247	1200
1248	358
1249	51
1249	327
1250	229
1250	970
1251	344
1251	738
1251	1007
1252	491
1252	502
1253	116
1253	531
1254	134
1254	1085
1254	1115
1255	60
1255	346
1256	206
1256	220
1256	317
1257	1002
1258	700
1258	862
1258	919
1259	707
1259	1158
1260	178
1260	422
1260	1073
1260	1146
1261	599
1261	670
1262	88
1262	640
1262	743
1262	1150
1262	1182
1263	479
1263	1148
1264	422
1264	1236
1265	29
1265	404
1265	913
1265	981
1266	279
1266	380
1266	1026
1266	1057
1267	33
1268	377
1268	876
1269	692
1269	792
1269	988
1270	178
1271	107
1271	137
1271	846
1271	955
1272	860
1272	1016
1273	852
1274	1043
1274	1142
1275	75
1275	356
1275	497
1275	1007
1275	1097
1276	205
1276	338
1276	992
1277	844
1278	425
1278	623
1278	1043
1279	472
1279	682
1279	805
1279	926
1279	961
1280	325
1280	374
1280	678
1280	957
1280	1254
1281	99
1281	134
1281	478
1281	631
1281	872
1282	560
1282	665
1282	1146
1282	1158
1283	186
1283	261
1283	1219
1284	95
1285	602
1285	675
1285	779
1286	807
1286	1055
1288	513
1289	306
1289	796
1289	917
1289	983
1290	143
1290	175
1290	607
1290	611
1290	794
1290	1285
1291	174
1291	423
1291	932
1291	1232
1292	484
1293	287
1294	718
1294	914
1294	1078
1295	88
1295	164
1296	746
1296	905
1296	1193
1297	451
1297	894
1298	31
1298	286
1298	373
1298	568
1298	1135
1299	257
1299	656
1299	815
1300	298
1300	350
1300	730
1300	1104
1301	606
1301	962
1301	1051
1301	1107
1302	386
1302	1045
1302	1073
1303	34
1303	215
1304	622
1304	1276
1305	101
1305	374
1306	446
1306	670
1306	783
1306	1148
1306	1215
1307	362
1307	1209
1308	881
1309	996
1310	696
1311	63
1311	829
1311	928
1311	1026
1311	1102
1312	812
1312	1225
1313	265
1313	421
1313	854
1313	977
1313	1166
1314	7
1315	274
1315	1029
1316	37
1316	787
1317	51
1318	662
1318	977
1318	1308
1319	480
1321	948
1322	250
1322	375
1322	831
1322	1005
1323	141
1323	261
1323	514
1323	1070
1324	11
1324	322
1324	665
1324	874
1325	54
1325	806
1325	959
1326	482
1326	515
1326	526
1326	610
1327	315
1327	360
1327	606
1327	795
1327	1043
1328	254
1328	656
1328	724
1328	1284
1329	4
1329	62
1329	212
1330	628
1330	1017
1331	207
1331	673
1331	763
1331	995
1331	1045
1332	476
1333	57
1333	294
1333	755
1333	1179
1334	448
1334	1181
1334	1290
1335	350
1335	607
1335	809
1335	1192
1336	999
1336	1143
1337	249
1337	515
1337	1199
1338	272
1338	599
1339	130
1339	267
1339	365
1339	630
1339	1039
1340	2
1341	94
1341	227
1341	787
1342	637
1342	885
1342	958
1343	464
1344	28
1344	568
1344	666
1345	692
1345	808
1345	887
1345	1278
1346	1069
1347	993
1347	1082
1347	1129
1348	163
1348	440
1349	257
1349	297
1349	922
1349	1114
1349	1337
1350	256
1351	336
1351	493
1351	1048
1352	240
1353	18
1353	566
1353	829
1353	863
1354	437
1354	899
1354	1042
1355	40
1355	887
1355	1002
1356	190
1356	516
1356	655
1356	1198
1356	1286
1357	1192
1358	579
1358	955
1358	1327
1358	1350
1359	167
1359	170
1359	674
1359	1069
1359	1137
1360	620
1360	742
1360	921
1360	946
1360	1297
1361	127
1361	660
1363	774
1363	914
1364	307
1364	443
1364	716
1365	429
1365	1274
1366	46
1366	301
1366	1058
1367	57
1367	675
1367	826
1367	1164
1367	1193
1368	202
1368	1174
1370	317
1370	448
1373	1315
1374	261
1374	818
1374	1184
1375	564
1375	669
1375	724
1375	780
1376	438
1376	820
1376	1321
1376	1367
1377	71
1377	458
1377	478
1377	560
1377	1107
1378	145
1379	614
1380	221
1380	268
1380	614
1380	1210
1381	495
1383	918
1383	1315
1384	451
1384	926
1385	37
1385	474
1385	852
1385	930
1385	975
1385	992
1386	55
1386	413
1386	1058
1387	336
1387	963
1387	1362
1388	220
1388	770
1388	1144
1389	640
1389	679
1389	1168
1389	1279
1390	443
1391	855
1391	1344
1392	73
1392	157
1392	994
1392	1248
1393	47
1393	322
1393	1249
1394	281
1394	595
1394	795
1395	160
1395	574
1395	1332
1396	468
1396	614
1396	1214
1396	1220
1397	459
1398	412
1398	446
1398	479
1398	1246
1398	1371
1399	311
1399	1042
1399	1229
1399	1261
1400	272
1401	494
1401	642
1401	1228
1402	595
1402	672
1402	1127
1403	134
1403	567
1404	185
1404	727
1404	1317
1405	353
1405	481
1405	756
1405	830
1405	1117
1406	462
1406	724
1406	870
1406	1187
1407	168
1407	354
1407	727
1407	1071
1407	1099
1407	1223
1408	548
1408	638
1409	25
1409	390
1409	874
1409	1027
1409	1196
1409	1320
1410	106
1410	219
1410	352
1410	368
1410	1013
1410	1094
1410	1325
1411	451
1411	492
1411	755
1412	310
1412	906
1412	1130
1413	147
1413	390
1413	431
1414	52
1414	117
1414	641
1414	663
1414	897
1415	253
1415	363
1415	409
1415	659
1415	690
1415	1071
1416	1151
1416	1296
1416	1384
1417	809
1418	611
1419	734
1419	747
1419	849
1419	1364
1420	305
1420	368
1420	876
1421	810
1421	961
1421	1015
1421	1102
1421	1246
1422	604
1422	862
1422	1329
1423	473
1423	582
1424	578
1424	1186
1425	70
1425	178
1426	701
1426	1402
1427	174
1427	286
1427	440
1427	718
1427	1175
1427	1306
1428	110
1428	164
1428	271
1428	796
1428	868
1428	1082
1428	1260
1429	206
1429	1154
1430	31
1430	788
1430	906
1430	1004
1430	1380
1431	175
1431	261
1431	1103
1431	1254
1432	119
1432	173
1433	149
1433	306
1433	871
1434	607
1434	715
1434	815
1434	1098
1435	104
1435	692
1435	936
1437	441
1437	1036
1438	104
1438	162
1438	773
1438	1424
1439	10
1439	21
1439	402
1439	1087
1440	478
1441	54
1441	462
1441	560
1442	57
1442	254
1442	636
1442	1355
1444	138
1444	480
1444	1429
1445	575
1445	635
1445	751
1445	842
1445	932
1445	1115
1446	245
1446	463
1446	861
1446	1263
1446	1343
1447	347
1447	848
1447	990
1448	104
1448	221
1448	310
1448	501
1448	560
1448	726
1448	913
1448	1008
1448	1114
1449	1013
1449	1191
1450	1035
1451	50
1451	190
1451	314
1451	518
1451	548
1451	611
1451	856
1452	279
1452	351
1452	1201
1453	796
1453	1121
1454	559
1454	1071
1455	139
1455	417
1455	448
1455	725
1455	872
1455	1269
1456	776
1457	124
1457	139
1457	218
1457	437
1457	837
1458	688
1458	1120
1459	108
1459	1402
1460	414
1460	950
1461	215
1461	733
1461	863
1461	1056
1461	1079
1462	574
1462	1193
1463	63
1464	256
1464	653
1465	418
1465	888
1466	171
1466	302
1466	710
1468	222
1468	808
1468	873
1468	895
1468	959
1468	967
1468	1234
1469	125
1470	977
1471	392
1471	395
1471	898
1471	914
1471	1174
1471	1324
1472	605
1472	762
1472	891
1472	1078
1472	1093
1472	1240
1472	1352
1472	1371
1473	5
1473	279
1473	1103
1473	1261
1474	214
1474	474
1474	739
1474	1319
1474	1469
1475	556
1475	578
1476	14
1476	144
1476	1225
1477	178
1477	286
1477	357
1477	563
1477	606
1477	903
1477	1380
1479	168
1479	826
1479	964
1480	290
1480	1023
1480	1030
1481	416
1481	514
1481	762
1481	922
1481	1157
1481	1408
1482	346
1482	582
1482	665
1482	1187
1483	172
1483	868
1483	959
1483	960
1483	1062
1483	1230
1484	350
1485	529
1485	602
1485	770
1486	75
1486	409
1486	492
1486	1186
1486	1230
1486	1327
1487	678
1488	460
1488	571
1488	615
1488	660
1488	946
1489	181
1489	1325
1490	646
1490	1058
1491	151
1491	513
1491	554
1492	529
1492	691
1493	501
1493	553
1493	557
1493	899
1493	1039
1493	1390
1493	1413
1494	352
1494	703
1494	772
1494	939
1494	977
1494	1182
1494	1304
1495	225
1495	740
1495	818
1495	1388
1495	1411
1496	198
1496	572
1496	661
1496	1109
1497	23
1497	1111
1498	1212
1498	1379
1499	227
1499	495
1499	562
1499	569
1499	1226
1499	1346
1501	129
1501	468
1501	1435
1501	1480
1502	248
1502	1446
1503	1045
1503	1333
1504	691
1504	831
1504	1393
1505	457
1505	556
1505	944
1505	1129
1505	1349
1506	249
1507	916
1508	116
1508	509
1508	1273
1509	188
1509	307
1509	434
1509	951
1510	62
1510	92
1510	693
1510	711
1510	1225
1511	248
1511	729
1511	1005
1511	1249
1511	1506
1512	869
1512	1204
1513	65
1513	342
1513	506
1513	1101
1514	485
1514	971
1514	1196
1514	1200
1515	184
1515	418
1515	1106
1516	150
1516	170
1516	396
1516	505
1516	849
1516	882
1517	165
1517	230
1517	1139
1517	1320
1518	574
1518	628
1518	1188
1519	39
1519	107
1519	716
1520	1270
1521	416
1521	424
1521	456
1521	1151
1522	1474
1523	383
1524	157
1524	485
1524	560
1524	614
1525	523
1525	1472
1526	1285
1527	208
1527	703
1527	1144
1528	340
1528	1013
1529	298
1529	1064
1529	1132
1530	136
1530	733
1530	810
1530	947
1530	965
1530	1153
1530	1405
1531	513
1531	1359
1532	605
1532	1450
1533	82
1533	1313
1534	733
1534	1366
1534	1412
1535	597
1535	638
1535	678
1535	877
1535	1274
1535	1528
1536	418
1536	881
1536	1014
1536	1168
1536	1209
1536	1298
1537	469
1537	582
1537	795
1538	296
1538	323
1538	529
1538	1274
1539	1277
1540	257
1540	408
1540	837
1540	1463
1541	129
1541	205
1541	281
1541	1529
1542	400
1543	231
1543	865
1543	986
1543	1326
1544	1535
1545	1094
1546	125
1546	208
1546	942
1546	1342
1547	57
1547	515
1547	718
1548	441
1548	664
1549	379
1549	822
1549	1340
1549	1525
1550	618
1550	677
1550	1084
1552	315
1552	452
1553	431
1553	657
1553	1124
1553	1302
1554	304
1554	509
1554	854
1554	1414
1555	70
1555	83
1555	570
1555	663
1555	1257
1555	1422
1556	590
1556	879
1556	952
1557	833
1557	1082
1557	1423
1558	230
1558	344
1558	386
1558	1363
1558	1516
1559	723
1559	834
1559	899
1559	999
1559	1366
1560	232
1560	291
1560	453
1561	134
1561	228
1561	809
1561	1287
1562	696
1563	48
1563	333
1563	1420
1564	239
1564	381
1565	349
1566	64
1566	1291
1567	750
1567	1506
1568	482
1568	521
1568	801
1568	1134
1568	1395
1568	1486
1569	128
1569	241
1569	515
1569	889
1570	11
1571	118
1571	962
1571	1390
1572	264
1572	363
1572	761
1573	18
1573	1295
1574	907
1575	303
1575	422
1575	689
1575	1081
1575	1375
1576	95
1576	347
1577	679
1577	968
1577	1111
1578	146
1578	330
1578	1339
1578	1518
1579	1247
1580	65
1580	933
1580	1017
1581	319
1581	786
1581	1283
1582	314
1582	415
1583	664
1583	962
1583	1195
1584	258
1584	386
1584	892
1585	520
1585	1014
1585	1507
1586	799
1587	730
1587	905
1587	984
1587	1119
1588	586
1588	1230
1588	1359
1589	289
1589	1121
1589	1160
1589	1470
1590	307
1590	450
1590	1173
1591	100
1591	1137
1591	1439
1592	154
1592	191
1592	534
1592	675
1592	1261
1593	665
1593	1482
1594	95
1594	327
1594	416
1594	460
1594	561
1594	572
1594	664
1594	1134
1594	1514
1595	673
1595	889
1596	33
1596	1182
1597	88
1597	473
1597	1143
1597	1206
1597	1541
1598	36
1598	71
1598	208
1598	358
1599	64
1599	324
1599	1250
1600	388
1600	611
1600	1105
1600	1576
1600	1584
1601	138
1601	358
1601	614
1602	411
1602	574
1602	932
1603	183
1603	346
1603	626
1603	761
1603	1510
1604	555
1604	816
1604	985
1604	1036
1604	1149
1605	297
1605	1265
1605	1349
1605	1422
1605	1544
1606	1056
1606	1266
1606	1391
1607	141
1607	216
1607	1305
1608	336
1608	982
1608	1383
1608	1466
1609	3
1609	362
1609	570
1609	1094
1610	429
1610	495
1610	681
1610	914
1610	970
1610	1482
1611	199
1611	593
1611	720
1611	859
1611	1034
1611	1276
1611	1595
1612	110
1612	602
1612	1040
1613	127
1613	733
1613	1366
1613	1398
1613	1429
1614	1213
1615	98
1615	483
1615	536
1615	815
1615	1454
1616	212
1616	356
1616	515
1616	1124
1616	1346
1616	1385
1617	134
1617	1202
1618	730
1618	751
1619	310
1619	663
1619	1332
1619	1609
1620	1569
1621	194
1622	273
1623	472
1623	506
1623	813
1624	122
1624	856
1624	1199
1624	1366
1624	1407
1624	1452
1625	122
1626	1031
1626	1068
1627	388
1627	1086
1628	1418
1629	799
1629	1324
1630	310
1630	565
1630	837
1630	1054
1630	1098
1631	120
1631	1134
1631	1227
1631	1382
1631	1601
1632	320
1632	1205
1632	1234
1634	726
1634	1038
1634	1372
1634	1607
1635	13
1635	433
1636	56
1636	560
1636	1112
1637	286
1637	308
1637	860
1637	1412
1638	79
1638	791
1638	842
1638	988
1638	1635
1639	41
1639	1066
1639	1583
1640	108
1640	1136
1640	1254
1640	1338
1640	1397
1641	1557
1642	199
1642	371
1642	781
1642	868
1642	947
1642	966
1642	1133
1643	61
1643	993
1644	84
1644	282
1644	294
1644	296
1644	631
1644	1219
1644	1566
1645	405
1645	1202
1646	804
1646	1131
1646	1194
1647	1106
1648	99
1648	141
1648	628
1648	660
1648	737
1649	487
1649	551
1649	671
1649	1030
1649	1089
1649	1092
1650	180
1651	226
1651	584
1652	428
1652	575
1652	1167
1653	569
1653	996
1653	1152
1654	404
1654	780
1654	1105
1654	1532
1655	281
1655	446
1655	1160
1657	247
1657	419
1657	551
1657	1006
1657	1185
1658	403
1658	591
1658	937
1658	1647
1659	641
1659	1150
1660	29
1660	415
1660	429
1660	625
1660	1002
1660	1646
1660	1657
1661	591
1661	752
1661	950
1662	80
1662	304
1662	681
1663	1156
1664	36
1664	142
1664	268
1664	1272
1664	1486
1665	316
1665	483
1665	657
1665	727
1665	795
1665	1574
1666	356
1666	1285
1666	1408
1666	1418
1667	382
1667	508
1667	717
1668	88
1668	1066
1668	1229
1669	24
1669	34
1669	431
1669	921
1669	1150
1669	1497
1670	131
1670	321
1670	585
1670	860
1670	883
1670	1042
1670	1288
1670	1514
1671	736
1672	545
1672	735
1672	840
1673	232
1673	486
1673	490
1673	1443
1674	1372
1675	52
1675	621
1675	649
1675	1439
1676	19
1676	172
1676	246
1676	746
1676	1492
1677	463
1678	302
1678	887
1678	1149
1678	1646
1678	1659
1679	146
1679	408
1679	786
1679	829
1680	48
1680	446
1681	140
1681	260
1681	871
1681	1057
1682	158
1682	292
1682	1072
1682	1620
1683	65
1683	72
1683	904
1683	929
1685	232
1685	379
1685	727
1685	1477
1686	45
1686	517
1686	656
1686	674
1686	1039
1686	1308
1687	320
1688	165
1688	732
1688	1149
1688	1168
1688	1527
1689	57
