SOURCE	TARGET
808	552
808	766
809	315
809	588
809	595
810	261
811	243
812	188
813	464
813	619
815	408
815	446
815	470
815	545
816	433
816	460
817	193
818	68
819	478
819	493
820	147
820	189
820	378
820	703
821	214
822	315
823	344
824	94
824	491
824	661
825	7
825	42
826	425
827	250
829	151
829	647
830	195
830	523
831	604
831	657
832	26
833	801
834	344
834	724
835	135
835	238
835	705
836	78
836	448
837	22
837	589
838	271
840	396
840	508
841	43
841	217
841	695
842	5
842	86
842	151
842	634
843	146
843	564
843	712
844	725
844	781
844	827
846	240
846	287
846	402
847	41
847	200
848	260
848	457
849	264
850	71
850	259
850	449
851	532
851	600
852	558
852	654
853	142
853	355
853	501
853	624
853	678
853	694
854	316
854	783
855	164
855	234
855	714
857	308
858	535
860	756
861	628
862	57
862	365
862	566
862	600
863	85
863	603
864	295
864	722
865	613
865	679
866	190
866	861
867	151
867	637
868	84
868	565
869	243
869	610
872	79
872	722
873	779
874	264
874	270
874	720
875	310
875	786
878	226
878	299
878	494
880	162
880	439
882	208
883	74
883	244
883	343
883	469
884	295
885	34
885	461
885	631
886	370
886	466
886	500
886	642
886	827
888	191
888	491
888	767
890	24
891	171
891	725
892	831
893	59
893	521
893	588
893	870
894	375
894	528
895	153
895	722
896	362
897	35
897	677
899	762
900	84
900	847
901	158
901	216
902	387
902	456
904	224
904	395
904	722
905	787
906	392
907	51
907	107
907	198
907	597
907	857
908	74
909	666
909	713
910	613
910	647
911	71
912	15
912	484
913	276
914	27
914	806
915	51
915	441
915	656
915	799
916	333
916	719
917	514
918	25
918	791
918	865
919	394
919	773
920	716
922	275
922	668
922	718
922	884
923	342
924	293
926	442
926	502
927	38
928	416
930	479
930	804
930	858
931	535
933	21
934	270
935	307
935	879
936	497
936	595
938	39
938	214
938	678
938	897
939	154
940	223
940	386
940	902
941	3
941	654
942	691
943	451
943	567
943	603
943	643
943	652
943	804
945	713
946	277
946	286
946	504
946	589
947	860
948	104
948	801
949	479
949	592
950	910
951	516
951	712
951	796
952	464
952	872
953	160
953	611
953	843
955	797
956	584
956	618
957	539
958	760
960	274
960	282
960	335
960	672
960	740
962	88
962	196
963	583
963	595
964	181
964	569
965	23
965	837
965	935
966	460
966	630
966	880
967	924
968	53
969	513
969	963
971	151
971	221
971	405
972	278
972	317
972	458
972	700
973	199
974	783
975	27
975	266
975	726
975	939
976	316
976	510
977	241
977	311
977	387
977	822
977	868
978	393
979	339
980	577
980	619
980	837
981	713
982	14
982	259
983	134
983	489
983	921
983	969
984	458
984	570
984	599
984	784
986	216
986	695
986	906
987	381
987	561
988	153
988	844
989	568
990	46
990	727
991	36
991	593
991	797
992	740
993	471
994	706
994	763
995	704
995	902
996	602
996	834
997	130
997	950
998	687
999	180
999	303
999	344
999	700
1000	245
1000	300
1001	873
1001	925
1002	452
1002	562
1004	753
1004	821
1005	177
1005	672
1005	786
1006	59
1006	143
1006	600
1007	676
1007	747
1007	936
1008	533
1008	586
1009	98
1009	185
1009	285
1009	711
1011	87
1011	741
1011	765
1013	266
1013	463
1013	887
1014	11
1014	1003
1015	323
1015	449
1015	918
1016	36
1016	287
1016	645
1017	550
1017	601
1018	131
1018	895
1019	359
1020	173
1020	468
1021	211
1021	878
1022	351
1022	702
1022	997
1024	410
1024	474
1025	576
1025	687
1026	0
1026	540
1027	148
1027	521
1027	683
1028	19
1028	691
1028	752
1030	351
1031	336
1031	530
1031	643
1031	853
1032	228
1032	1015
1033	75
1033	83
1033	911
1034	175
1035	507
1035	685
1036	777
1036	859
1036	927
1037	65
1037	470
1037	559
1038	86
1038	655
1039	626
1039	803
1040	771
1040	907
1041	602
1042	1
1042	358
1042	485
1042	692
1043	360
1044	254
1044	632
1044	694
1044	906
1044	976
1045	118
1045	779
1045	1023
1046	338
1046	956
1047	47
1047	627
1047	724
1049	60
1049	331
1050	79
1050	654
1050	716
1050	964
1051	60
1051	691
1052	695
1054	855
1055	412
1055	597
1055	619
1055	962
1057	101
1058	462
1058	540
1058	774
1058	794
1058	1004
1059	527
1059	924
1059	1007
1060	411
1060	643
1061	92
1061	205
1061	317
1061	936
1062	66
1062	255
1065	940
1066	330
1066	485
1067	591
1068	999
1069	771
1069	838
1069	894
1070	330
1070	960
1071	899
1072	674
1073	152
1073	531
1073	968
1074	680
1074	844
1076	83
1076	136
1076	638
1079	124
1080	0
1080	161
1080	283
1081	450
1081	772
1082	439
1082	486
1082	669
1082	893
1083	1071
1084	157
1085	285
1085	876
1086	299
1086	464
1086	500
1086	641
1086	773
1086	901
1087	111
1087	303
1087	430
1087	826
1087	845
1087	896
1087	959
1088	114
1088	580
1088	859
1089	75
1089	329
1089	803
1089	922
1090	272
1090	527
1090	661
1090	840
1091	490
1091	858
1092	49
1093	572
1093	759
1093	935
1094	22
1094	115
1095	250
1095	963
1096	169
1096	1012
1097	753
1098	291
1099	740
1099	874
1099	1001
1099	1040
1100	535
1100	1084
1101	584
1101	600
1101	633
1102	102
1102	1064
1103	67
1104	907
1105	69
1105	839
1106	464
1107	699
1110	223
1111	95
1111	132
1111	190
1111	683
1112	398
1113	87
1113	232
1114	251
1114	751
1115	111
1115	462
1115	827
1115	1045
1116	284
1117	72
1117	741
1118	425
1118	451
1118	516
1119	427
1119	597
1120	573
1120	1009
1121	92
1121	549
1121	931
1122	344
1122	952
1122	1084
1123	413
1124	11
1125	11
1125	1027
1127	422
1127	842
1128	193
1128	222
1128	431
1128	1031
1129	504
1129	971
1130	265
1130	338
1130	1010
1130	1064
1131	365
1131	1058
1131	1096
1132	388
1133	293
1133	399
1134	806
1135	606
1135	960
1136	519
1136	734
1136	872
1136	874
1137	965
1139	828
1141	300
1141	494
1142	40
1142	177
1142	348
1142	715
1143	423
1143	1005
1144	300
1145	937
1145	957
1146	335
1146	378
1146	394
1146	845
1147	232
1147	395
1147	456
1147	492
1147	503
1147	508
1147	693
1148	33
1148	339
1148	694
1148	782
1149	294
1149	874
1149	1095
1150	508
1150	569
1150	1091
1151	306
1152	248
1152	271
1152	428
1152	1115
1153	399
1153	785
1153	875
1154	659
1156	83
1156	610
1156	838
1157	683
1157	944
1158	36
1158	369
1158	563
1159	162
1159	400
1159	1059
1160	838
1161	111
1161	353
1161	760
1161	810
1161	1018
1161	1066
1162	453
1162	773
1162	856
1162	997
1163	820
1163	1053
1165	688
1165	787
1166	12
1166	240
1166	274
1166	988
1166	1013
1167	0
1167	14
1167	240
1167	720
1168	121
1168	543
1168	883
1169	624
1169	1041
1169	1051
1170	79
1170	616
1170	973
1170	1012
1172	103
1172	106
1172	847
1173	547
1174	1147
1175	806
1175	827
1176	235
1176	663
1177	136
1177	180
1177	762
1177	1001
1178	145
1178	165
1178	431
1178	596
1178	1136
1179	585
1179	612
1180	233
1180	298
1181	397
1181	421
1181	529
1181	1128
1183	220
1184	705
1185	209
1185	441
1185	518
1185	582
1185	1137
1186	33
1186	64
1186	218
1187	62
1187	395
1187	887
1187	1040
1188	151
1188	858
1189	472
1189	551
1189	654
1190	1155
1191	395
1191	883
1192	267
1192	827
1193	1170
1193	1179
1194	358
1194	387
1194	772
1194	1123
1195	150
1195	1180
1196	163
1196	173
1196	663
1196	820
1196	1171
1197	303
1197	1176
1199	315
1199	517
1199	629
1199	698
1199	719
1200	114
1201	681
1202	571
1202	1081
1204	557
1204	612
1204	725
1204	1189
1205	516
1205	766
1205	1103
1206	19
1206	291
1206	1204
1207	162
1207	1067
1208	607
1208	639
1208	739
1209	754
1209	790
1209	1178
1210	102
1210	565
1210	569
1210	782
1210	904
1211	196
1212	41
1212	107
1212	1143
1213	913
1213	1067
1214	53
1214	172
1214	938
1215	931
1216	50
1216	235
1216	530
1216	825
1217	208
1217	210
1218	4
1219	262
1219	565
1219	670
1220	766
1220	1078
1221	56
1221	239
1221	862
1221	1154
1222	69
1222	534
1222	782
1222	885
1223	458
1223	493
1224	175
1224	1093
1225	222
1225	747
1226	55
1226	291
1227	786
1227	817
1227	1111
1228	266
1228	949
1229	455
1229	531
1229	963
1230	599
1230	1036
1231	1092
1233	97
1233	1120
1234	24
1235	214
1235	845
1235	1039
1235	1134
1235	1207
1236	669
1237	35
1237	945
1239	303
1239	701
1239	787
1240	199
1240	224
1240	267
1240	547
1240	704
1240	1195
1241	198
1241	202
1241	660
1242	124
1242	401
1243	327
1243	720
1243	750
1244	326
1244	496
1244	898
1244	1191
1244	1234
1245	1010
1246	1057
1247	379
1247	487
1247	770
1247	832
1247	1190
1248	589
1250	171
1250	583
1250	858
1253	877
1254	707
1254	1055
1255	25
1255	408
1255	514
1256	82
1256	405
1257	252
1257	428
1257	640
1257	1030
1257	1133
1258	156
1258	1067
1259	78
1259	594
1260	745
1260	947
1261	341
1261	481
1261	873
1261	915
1262	215
1262	1121
1262	1232
1263	489
1263	700
1264	1010
1264	1045
1264	1125
1265	359
1266	69
1266	1213
1268	19
1268	300
1268	514
1268	946
1268	957
1268	1043
1268	1182
1269	265
1269	768
1269	1187
1269	1192
1270	272
1270	1089
1270	1240
1270	1248
1271	643
1272	125
1272	391
1272	417
1273	145
1273	1170
1274	79
1274	497
1275	737
1276	1
1276	639
1276	930
1277	778
1277	880
1277	1086
1277	1143
1278	229
1278	1201
1279	672
1279	834
1279	1055
1279	1195
1280	897
1282	942
1282	1057
1282	1121
1283	30
1283	910
1285	306
1285	861
1286	177
1286	349
1286	495
1286	786
1287	67
1287	764
1287	1178
1287	1218
1287	1269
1288	34
1288	393
1288	717
1289	139
1289	1192
1290	33
1290	354
1291	62
1291	635
1291	1021
1291	1026
1291	1227
1292	18
1292	931
1292	1137
1293	434
1293	594
1293	958
1293	1102
1293	1133
1295	905
1295	1045
1296	315
1296	596
1296	649
1296	1052
1297	415
1297	554
1297	589
1297	626
1297	993
1297	1027
1298	386
1298	834
1300	247
1300	825
1300	895
1301	1213
1301	1265
1302	46
1302	160
1302	403
1302	1148
1303	21
1303	155
1303	436
1303	501
1303	839
1303	847
1304	78
1304	351
1304	410
1304	1251
1305	347
1305	546
1305	771
1306	175
1306	238
1306	546
1306	665
1307	899
1307	979
1307	1161
1307	1228
1308	688
1308	769
1308	974
1309	166
1309	339
1309	786
1309	887
1309	1025
1310	110
1310	515
1311	326
1311	480
1312	316
1312	635
1314	595
1314	996
1314	1031
1315	964
1316	653
1316	780
1317	198
1317	252
1317	709
1317	761
1318	213
1318	298
1318	416
1319	17
1319	628
1319	669
1320	771
1320	1272
1322	739
1322	940
1323	507
1323	546
1324	145
1324	382
1324	509
1324	1246
1325	778
1325	795
1327	275
1327	736
1327	978
1327	1034
1328	897
1328	1127
1328	1128
1328	1230
1329	239
1329	1244
1329	1323
1330	519
1331	4
1331	25
1331	143
1331	147
1331	271
1331	912
1331	1179
1332	911
1333	157
1333	1330
1334	155
1334	254
1334	910
1335	57
1335	599
1336	324
1336	728
1336	1287
1337	329
1337	724
1337	784
1337	914
1337	1116
1338	567
1339	527
1340	151
1340	415
1340	502
1340	758
1340	825
1341	22
1341	845
1341	909
1341	1120
1343	1024
1343	1285
1344	984
1345	183
1345	761
1345	837
1345	978
1345	1101
1345	1218
1346	222
1346	344
1346	1241
1346	1343
1347	202
1347	208
1347	426
1348	536
1348	742
1349	559
1349	1117
1350	423
1350	447
1350	706
1351	534
1351	947
1352	566
1352	730
1352	1065
1353	508
1354	158
1354	268
1354	360
1355	456
1355	461
1355	941
1356	216
1356	704
1356	732
1357	88
1357	224
1357	792
1358	291
1359	240
1360	562
1360	1134
1361	281
1361	781
1361	947
1361	1126
1362	286
1362	570
1363	498
1363	526
1363	1216
1364	174
1364	1040
1366	627
1366	886
1366	1025
1367	788
1367	1041
1368	102
1368	836
1369	114
1369	195
1369	428
1369	589
1369	1348
1370	258
1370	1241
1372	265
1372	338
1372	627
1373	669
1373	1145
1374	286
1374	308
1374	536
1374	828
1374	1060
1374	1214
1375	343
1375	353
1375	878
1376	150
1376	281
1376	392
1377	264
1377	668
1377	1128
1378	217
1378	471
1378	953
1378	1059
1379	246
1379	268
1379	607
1380	74
1380	86
1380	893
1380	1204
1381	892
1381	1068
1382	1289
1382	1331
1383	1109
1384	58
1385	58
1385	771
1385	1070
1386	349
1386	1100
1387	179
1387	1056
1388	86
1388	285
1388	611
1388	740
1388	795
1388	797
1388	918
1388	1179
1388	1339
1389	724
1390	332
1390	947
1390	1118
1390	1170
1391	190
1391	328
1391	943
1391	1299
1392	97
1392	589
1393	542
1393	808
1394	155
1394	290
1394	1158
1394	1225
1395	414
1395	782
1395	979
1396	105
1396	1061
1397	16
1397	849
1397	1284
1398	666
1398	870
1399	267
1399	1163
1400	468
1401	87
1401	457
1402	39
1402	459
1402	502
1402	957
1403	68
1403	91
1403	345
1403	1324
1404	85
1404	540
1404	586
1404	1372
1405	153
1405	225
1405	852
1406	451
1406	1076
1407	525
1407	1040
1407	1066
1407	1192
1407	1278
1408	6
1408	304
1409	200
1409	303
1409	754
1411	222
1411	386
1411	688
1411	757
1412	250
1412	332
1412	338
1412	943
1412	1234
1413	147
1413	507
1413	567
1414	237
1414	326
1414	356
1416	110
1416	954
1416	956
1417	1239
1418	454
1418	980
1419	36
1419	181
1419	508
1420	1190
1421	206
1421	1042
1422	77
1422	922
1424	566
1425	45
1426	319
1426	1276
1427	445
1429	296
1429	1298
1430	283
1430	714
1430	1359
1430	1429
1431	1068
1432	783
1432	1160
1432	1391
1433	39
1433	199
1433	293
1433	359
1433	1405
1434	1
1434	322
1434	681
1434	1164
1437	779
1437	1431
1439	230
1439	315
1439	316
1439	627
1440	926
1440	1179
1441	497
1441	1113
1442	442
1442	958
1443	100
1443	277
1444	495
1444	1277
1445	89
1445	175
1445	518
1445	727
1446	120
1446	522
1446	630
1446	942
1447	708
1447	896
1448	316
1448	769
1449	199
1449	1001
1450	121
1450	1432
1451	435
1451	841
1451	880
1452	59
1452	451
1452	776
1452	914
1452	1200
1453	31
1454	664
1455	184
1455	895
1455	1065
1456	13
1456	233
1456	599
1457	270
1457	513
1457	871
1457	1096
1457	1337
1458	91
1458	117
1458	1058
1458	1254
1458	1290
1458	1449
1460	1348
1461	36
1461	77
1461	252
1461	340
1461	535
1461	716
1461	1431
1462	60
1462	267
1462	858
1462	1252
1463	885
1463	1060
1463	1390
1464	944
1465	218
1465	647
1465	1362
1466	816
1467	1392
1468	17
1468	445
1468	769
1468	1047
1468	1077
1468	1406
1468	1451
1469	113
1469	220
1470	307
1470	613
1470	930
1470	998
1470	1195
1471	665
1471	1313
1471	1408
1471	1432
1472	129
1472	391
1472	1283
1472	1444
1473	178
1474	152
1474	706
1474	1395
1475	53
1475	1092
1476	339
1476	1011
1476	1152
1476	1345
1477	110
1477	167
1477	195
1477	1091
1478	519
1478	526
1478	539
1478	617
1478	853
1480	17
1480	356
1480	401
1482	83
1482	405
1482	416
1482	779
1482	1435
1483	463
1483	567
1483	1123
1483	1159
1484	254
1484	673
1484	1403
1485	161
1485	187
1485	746
1485	773
1485	1150
1486	933
1486	992
1487	1
1488	1063
1488	1256
1488	1319
1489	291
1489	665
1489	917
1489	1031
1489	1227
1490	14
1490	661
1490	713
1490	1127
1491	144
1491	851
1492	17
1492	223
1492	334
1492	374
1492	727
1492	781
1492	1226
1493	437
1493	591
1493	610
1493	1115
1494	689
1494	869
1494	1403
1495	1
1495	205
1495	596
1495	1421
1496	409
1496	553
1497	1244
1498	72
1498	385
1498	390
1498	393
1498	560
1498	1070
1499	963
1499	1271
1500	124
1500	916
1501	32
1501	810
1501	855
1501	1349
1502	362
1502	940
1502	1439
1503	137
1503	578
1503	1422
1504	77
1504	1267
1505	64
1506	223
1506	578
1507	251
1507	257
1507	648
1507	672
1507	981
1508	158
1508	838
1508	946
1509	169
1509	617
1509	1019
1510	293
1510	672
1510	1168
1510	1461
1511	44
1511	124
1511	394
1511	824
1513	304
1513	569
1513	1288
1513	1333
1514	74
1514	271
1514	799
1516	310
1516	676
1516	765
1516	1432
1517	42
1517	344
1517	965
1517	1171
1517	1516
1518	347
1518	490
1518	561
1518	1230
1519	775
1519	1016
1519	1091
1519	1233
1520	544
1520	657
1520	1104
1520	1517
1521	435
1521	820
1521	998
1522	124
1522	502
1522	1205
1523	427
1523	976
1524	676
1525	67
1525	421
1525	808
1525	1081
1525	1454
1525	1478
1525	1491
1526	187
1526	1175
1526	1189
1527	925
1527	927
1527	1000
1528	913
1529	175
1529	1200
1529	1390
1530	357
1530	525
1530	1015
1530	1394
1532	1110
1532	1172
1533	926
1533	1383
1533	1458
1534	78
1534	469
1534	695
1535	17
1535	1286
1536	257
1536	434
1536	487
1536	586
1536	849
1536	969
1536	1483
1537	305
1537	653
1537	1465
1538	537
1539	67
1539	1259
1539	1345
1540	419
1540	1050
1540	1279
1541	280
1541	470
1541	817
1541	878
1541	1233
1542	5
1542	954
1542	1298
1542	1336
1542	1421
1542	1534
1543	814
1543	1183
1543	1351
1544	98
1544	1478
1545	142
1545	315
1545	1450
1546	55
1546	102
1546	180
1546	393
1547	1010
1547	1314
1547	1487
1548	251
1548	568
1548	1183
1548	1263
1548	1367
1549	750
1549	1237
1549	1433
1549	1542
1550	8
1550	64
1550	340
1550	893
1550	1441
1551	709
1551	1079
1551	1381
1552	484
1552	1245
1553	650
1553	1196
1553	1532
1554	182
1554	253
1554	660
1555	591
1555	745
1556	63
1556	570
1556	1111
1556	1222
1556	1545
1557	6
1557	19
1557	88
1557	392
1557	479
1557	901
1558	152
1558	646
1559	233
1560	874
1560	936
1560	1291
1560	1334
1560	1363
1561	38
1561	537
1561	663
1561	777
1561	874
1561	1037
1561	1380
1562	17
1562	411
1562	732
1562	1181
1563	347
1563	540
1563	583
1563	811
1563	1134
1564	722
1565	423
1566	761
1566	1232
1567	354
1567	1296
1568	54
1568	1041
1568	1365
1569	410
1569	697
1569	964
1569	999
1570	453
1570	705
1570	839
1570	1061
1570	1504
1571	507
1571	832
1571	920
1571	1042
1571	1231
1571	1354
1572	469
1572	1382
1573	281
1573	844
1573	1086
1573	1475
1574	612
1574	907
1574	946
1574	1247
1575	143
1575	175
1575	393
1575	505
1575	1139
1575	1303
1576	723
1576	1327
1577	939
1577	980
1577	991
1577	1094
1577	1205
1577	1249
1578	500
1578	980
1578	1185
1578	1480
1579	83
1579	267
1579	423
1579	657
1579	1433
1580	61
1580	322
1581	504
1581	1096
1582	117
1582	162
1582	1221
1582	1333
1583	674
1583	788
1583	1054
1583	1112
1584	188
1584	720
1584	1303
1584	1549
1585	1
1585	211
1585	525
1586	227
1586	526
1586	835
1586	1405
1587	369
1587	460
1587	900
1587	962
1587	1249
1588	830
1589	4
1589	293
1589	836
1589	1170
1589	1287
1590	287
1590	291
1590	353
1590	498
1591	724
1591	858
1591	1205
1591	1569
1592	346
1592	805
1592	1101
1592	1219
1592	1564
1593	721
1593	1475
1594	831
1594	872
1594	1114
1594	1573
1596	1264
1597	72
1597	638
1598	304
1598	317
1598	1312
1599	844
1599	1073
1599	1240
1599	1241
1599	1387
1600	265
1600	364
1600	900
1601	22
1601	83
1601	313
1601	691
1601	958
1602	59
1602	140
1602	1040
1602	1302
1603	398
1603	713
1603	765
1604	452
1605	563
1605	661
1605	707
1605	802
1605	1381
1605	1544
1605	1598
1606	948
1606	1204
1606	1497
1607	672
1608	1105
1608	1459
1609	615
1609	812
1609	1310
1610	1183
1610	1421
1610	1569
1611	98
1611	494
1611	681
1611	902
1611	1239
1611	1455
1612	264
1612	827
1612	875
1612	936
1612	1074
1613	560
1613	1005
1614	54
1614	89
1614	529
1614	624
1614	855
1615	598
1615	1230
1616	212
1616	1198
1617	613
1618	669
1620	205
1620	733
1620	788
1620	1353
1620	1363
1621	448
1621	1014
1621	1157
1621	1329
1622	559
1623	574
1623	821
1623	1345
1624	523
1624	1322
1624	1373
1625	1249
1625	1573
1626	64
1626	536
1626	647
1627	17
1627	677
1627	897
1627	1157
1627	1341
1628	666
1629	54
1629	740
1629	803
1629	897
1630	84
1630	88
1630	314
1630	403
1630	464
1630	700
1630	736
1631	713
1631	1027
1631	1363
1631	1393
1631	1541
1632	485
1633	105
1633	259
1633	1209
1633	1530
1634	612
1634	616
1634	848
1634	1262
1634	1323
1634	1453
1634	1516
1634	1557
1635	45
1635	696
1635	1464
1636	327
1636	375
1636	414
1636	802
1636	1137
1637	198
1637	361
1637	367
1637	368
1637	1595
1638	1121
1638	1147
1639	425
1639	484
1639	709
1639	1185
1639	1424
1639	1611
1640	784
1640	1074
1640	1587
1641	1256
1641	1360
1641	1445
1641	1506
1642	628
1642	1025
1642	1502
1642	1552
1643	72
1643	584
1643	808
1644	834
1644	885
1644	977
1644	1051
1644	1075
1644	1448
1645	186
1645	1012
1645	1087
1645	1432
1646	95
1646	150
1646	204
1646	384
1647	816
1648	108
1648	983
1648	1196
1648	1214
1648	1310
1649	80
1649	1045
1649	1073
1649	1562
1651	204
1651	675
1651	1334
1653	53
1653	125
1653	1076
1654	10
1654	194
1654	224
1654	521
1654	1201
1655	173
1655	288
1655	411
1655	655
1655	694
1655	871
1655	1041
1655	1178
1656	1437
1656	1567
1657	138
1657	848
1657	1078
1657	1183
1657	1244
1657	1280
1657	1403
1658	150
1658	357
1658	471
1658	1454
1658	1593
1658	1619
1659	1428
1659	1530
1660	692
1660	1162
1660	1212
1661	130
1661	641
1661	1468
1662	59
1662	945
1662	1114
1662	1151
1662	1510
1664	706
1664	824
1664	1029
1664	1047
1664	1475
1664	1658
1665	277
1665	585
1665	1196
1665	1416
1665	1470
1667	289
1667	386
1667	408
1667	1122
1667	1244
1668	692
1668	1473
1668	1513
1669	76
1669	1392
1670	607
1670	1414
1671	351
1671	562
1671	1331
1672	198
1672	474
1672	517
1672	660
1672	721
1672	861
1673	30
1673	54
1673	152
1673	1306
1673	1387
1673	1551
1674	158
1674	161
1674	626
1675	249
1675	699
1675	1015
1675	1565
1676	32
1676	752
1676	941
1676	1054
1676	1389
1677	183
1677	203
1677	785
1677	1320
1678	990
1678	1174
1678	1316
1678	1498
1678	1651
1679	21
1679	111
1679	630
1679	1485
1680	689
1681	99
1681	624
1681	1034
1682	899
1682	919
1682	1604
1683	87
1683	474
1683	672
1684	471
1684	1541
1685	1169
1685	1594
1685	1639
1686	303
1686	541
1686	1176
1686	1439
1687	447
1687	564
1688	456
1688	594
1688	1098
1688	1243
1688	1630
1689	343
1689	451
1689	693
1689	720
1689	820
1689	1063
1689	1089
1689	1363
1689	1490
1690	141
1690	154
1690	181
1690	521
1690	670
1691	577
1691	603
1692	1054
1692	1233
1692	1461
1693	16
1693	188
1693	485
1693	541
1693	782
1693	893
1693	1287
1693	1360
1693	1372
1694	46
1694	747
1694	804
1694	1238
1694	1378
1694	1578
1695	30
1695	188
1695	1460
1696	588
1696	680
1696	963
1696	1394
1697	426
1697	1331
1698	675
1698	769
1698	915
1698	1118
1698	1147
1698	1265
1698	1363
1698	1519
1699	58
1699	172
1699	196
1699	1055
1700	770
1700	964
1700	1652
1701	301
1701	924
1701	1095
