SOURCE	TARGET
1154	784
1154	907
1154	1102
1154	1104
1155	501
1155	1092
1156	541
1156	1139
1157	509
1157	758
1158	121
1158	895
1159	265
1159	402
1159	614
1159	795
1159	1096
1159	1114
1160	354
1160	597
1160	635
1160	901
1162	265
1162	789
1162	1144
1163	109
1163	640
1163	884
1163	937
1164	952
1164	1158
1165	1017
1165	1147
1166	20
1166	709
1167	68
1167	159
1168	118
1168	155
1168	815
1169	498
1169	957
1169	1008
1169	1009
1170	309
1170	636
1170	1025
1171	370
1171	620
1171	624
1171	1049
1171	1159
1172	591
1172	601
1172	755
1173	571
1173	900
1174	433
1174	1002
1175	98
1175	442
1175	829
1175	885
1177	25
1177	541
1178	659
1179	901
1180	197
1180	1021
1181	63
1181	988
1182	72
1182	929
1182	1180
1183	1045
1183	1060
1184	1
1184	520
1184	707
1185	234
1185	512
1186	11
1186	523
1186	1078
1187	500
1187	675
1187	770
1187	886
1187	927
1187	966
1188	218
1188	440
1188	482
1188	530
1188	1164
1188	1187
1189	63
1189	298
1189	721
1190	157
1190	238
1190	797
1191	102
1191	293
1191	765
1191	1107
1192	89
1192	366
1193	17
1193	847
1193	923
1194	360
1195	419
1195	936
1197	236
1197	348
1197	572
1197	970
1197	1125
1198	26
1198	43
1198	526
1199	736
1199	917
1200	40
1200	752
1200	1044
1202	767
1202	941
1203	160
1204	1202
1205	333
1205	392
1205	698
1205	1047
1205	1189
1207	304
1207	933
1208	113
1209	414
1210	25
1210	27
1210	539
1210	580
1211	495
1211	594
1211	856
1211	989
1212	350
1212	589
1212	592
1212	765
1212	857
1213	1026
1214	288
1214	786
1215	357
1215	720
1217	112
1218	202
1218	261
1218	520
1218	552
1218	595
1218	1002
1219	342
1219	354
1219	454
1219	766
1220	586
1221	189
1222	607
1223	177
1224	545
1225	471
1225	564
1225	995
1226	374
1226	788
1227	1
1227	375
1227	949
1228	620
1228	769
1228	1063
1229	894
1230	502
1230	963
1231	124
1231	286
1231	1000
1232	317
1232	327
1232	1031
1233	421
1233	735
1233	911
1234	5
1234	115
1234	200
1234	1222
1235	32
1235	523
1235	1053
1235	1207
1236	315
1236	379
1236	1000
1238	184
1238	588
1238	888
1239	81
1239	952
1240	250
1240	1049
1241	1073
1242	71
1242	378
1242	448
1242	938
1242	978
1243	5
1243	83
1243	130
1243	337
1243	468
1243	736
1243	818
1243	859
1243	878
1244	183
1244	555
1244	646
1244	782
1245	55
1245	655
1245	869
1246	643
1246	867
1246	1027
1246	1058
1247	235
1247	244
1247	535
1248	317
1248	882
1249	259
1249	723
1249	1183
1250	542
1250	778
1250	849
1250	967
1251	517
1252	186
1252	569
1252	1197
1253	141
1253	423
1253	831
1254	63
1254	663
1254	864
1254	978
1254	1072
1255	1146
1256	878
1258	401
1258	516
1258	719
1258	1172
1259	151
1259	393
1260	371
1260	1175
1260	1189
1261	1221
1262	190
1262	496
1262	783
1262	1154
1262	1236
1263	429
1263	1252
1263	1262
1265	279
1265	684
1265	793
1266	277
1267	47
1267	865
1267	981
1267	1029
1268	35
1268	536
1268	788
1268	842
1269	819
1269	868
1269	1216
1270	343
1270	535
1270	1074
1271	872
1272	811
1273	463
1273	754
1273	948
1274	561
1274	638
1274	981
1275	1022
1276	195
1276	1208
1278	172
1278	530
1279	948
1280	282
1280	627
1280	762
1280	768
1280	1016
1281	157
1281	808
1282	49
1282	408
1282	932
1283	150
1283	659
1284	341
1284	363
1284	1038
1286	87
1286	895
1287	1245
1288	615
1288	796
1289	160
1290	481
1290	691
1290	764
1290	814
1291	147
1291	492
1291	497
1291	1202
1292	653
1292	1172
1293	108
1295	835
1295	936
1295	1248
1297	42
1297	423
1298	626
1299	585
1299	606
1299	1011
1299	1061
1300	416
1300	774
1301	590
1301	843
1301	1242
1302	368
1303	443
1303	611
1304	235
1304	431
1304	747
1305	134
1305	180
1305	239
1305	1025
1306	470
1307	59
1307	813
1307	939
1307	1021
1308	126
1309	800
1310	687
1311	713
1311	752
1311	997
1312	1093
1313	918
1313	928
1314	523
1314	583
1314	949
1315	6
1315	8
1315	73
1315	665
1315	751
1315	916
1315	1124
1315	1128
1316	226
1316	958
1317	541
1318	163
1318	416
1318	457
1318	893
1318	970
1318	1217
1319	261
1319	892
1319	920
1319	1209
1320	105
1320	564
1320	1044
1320	1317
1321	127
1321	770
1321	1192
1322	1296
1323	36
1323	373
1323	777
1324	53
1324	220
1324	513
1324	1191
1324	1207
1325	460
1326	459
1326	582
1327	663
1327	1132
1327	1223
1328	278
1329	544
1329	843
1330	616
1330	1161
1331	398
1331	496
1331	877
1332	949
1335	240
1335	448
1335	806
1336	759
1336	828
1336	990
1337	25
1337	511
1338	268
1338	694
1338	992
1338	1087
1339	89
1339	240
1339	772
1340	135
1340	353
1340	492
1340	1051
1340	1128
1341	286
1341	430
1341	815
1341	1091
1341	1128
1342	845
1344	12
1344	570
1345	17
1345	765
1345	869
1346	68
1346	292
1346	751
1347	211
1347	244
1347	588
1348	282
1349	164
1350	274
1350	528
1351	701
1351	990
1351	1301
1352	128
1352	154
1352	256
1352	435
1353	158
1353	189
1353	236
1353	974
1353	1003
1354	245
1354	266
1354	826
1354	881
1355	10
1355	682
1355	1193
1356	209
1356	871
1356	1193
1356	1207
1357	225
1357	1212
1358	180
1358	325
1359	78
1360	516
1360	1166
1360	1195
1361	66
1361	409
1361	694
1361	1110
1362	1081
1363	21
1364	1244
1365	325
1366	1198
1367	335
1367	1081
1367	1156
1368	160
1368	349
1368	417
1368	547
1369	144
1369	159
1369	981
1370	52
1370	1357
1371	7
1371	86
1372	695
1372	780
1372	935
1373	380
1373	442
1373	722
1374	98
1374	215
1375	1
1375	6
1375	29
1375	919
1375	1155
1375	1203
1376	487
1376	719
1376	1208
1377	305
1377	445
1378	698
1379	427
1379	482
1379	1182
1379	1194
1380	274
1380	794
1380	878
1380	1295
1381	523
1382	1179
1382	1183
1383	164
1383	395
1383	465
1383	549
1383	781
1383	928
1383	1004
1384	320
1384	367
1384	401
1384	752
1384	880
1385	291
1385	632
1385	797
1386	31
1386	371
1386	1089
1386	1176
1387	251
1387	467
1387	821
1387	899
1388	770
1388	1010
1389	1171
1389	1186
1390	218
1390	527
1390	970
1390	1223
1390	1388
1391	65
1391	689
1391	767
1391	1113
1392	77
1392	172
1392	191
1393	210
1394	108
1395	686
1395	990
1395	1045
1395	1339
1396	42
1396	60
1396	119
1396	510
1398	364
1398	948
1399	931
1399	1296
1400	191
1400	806
1400	1385
1401	314
1401	389
1401	486
1401	705
1402	63
1402	533
1402	1354
1404	448
1404	550
1404	562
1405	142
1405	385
1405	721
1405	1087
1405	1326
1406	1360
1407	131
1408	1089
1408	1332
1409	335
1409	839
1410	1384
1412	592
1412	727
1413	658
1413	964
1414	246
1414	435
1414	515
1414	563
1414	1396
1415	723
1416	35
1416	579
1416	810
1416	1098
1418	713
1418	1136
1418	1299
1418	1352
1419	232
1419	949
1419	1311
1420	248
1420	381
1420	524
1420	802
1420	1248
1420	1352
1421	159
1421	478
1421	920
1421	937
1421	1093
1422	102
1422	143
1422	650
1422	675
1422	891
1422	1302
1424	291
1424	396
1425	616
1425	962
1425	1314
1426	1065
1427	71
1427	633
1428	854
1430	50
1430	53
1430	194
1430	590
1430	879
1430	930
1430	1299
1431	279
1431	1200
1431	1395
1432	1035
1433	62
1433	743
1433	1050
1433	1330
1434	813
1434	981
1435	311
1435	534
1436	54
1436	704
1437	349
1437	1390
1438	1084
1438	1246
1438	1323
1439	381
1439	1260
1441	502
1441	939
1441	1073
1442	819
1442	1272
1442	1325
1444	39
1444	527
1445	54
1445	321
1445	407
1446	1033
1448	464
1448	777
1449	284
1449	848
1449	953
1449	1325
1450	145
1450	243
1450	286
1450	834
1451	76
1451	128
1451	355
1451	1006
1451	1128
1452	1295
1453	155
1453	176
1453	469
1453	720
1453	1076
1453	1343
1454	149
1454	443
1454	767
1455	752
1457	344
1457	504
1457	632
1457	995
1457	1417
1458	293
1458	1138
1458	1443
1459	403
1459	968
1459	1201
1460	517
1460	789
1460	799
1460	986
1460	1347
1460	1400
1461	486
1461	1022
1461	1290
1462	701
1463	702
1463	899
1464	831
1465	74
1465	425
1465	468
1465	619
1465	855
1466	165
1466	690
1466	1101
1466	1181
1466	1193
1466	1318
1467	111
1467	500
1467	543
1467	1398
1468	587
1469	954
1470	166
1470	347
1470	378
1470	754
1470	907
1470	941
1471	641
1472	679
1472	925
1472	1048
1472	1188
1473	245
1473	508
1473	570
1473	891
1474	435
1474	722
1474	1197
1475	71
1475	505
1476	154
1476	544
1476	1446
1477	722
1477	921
1477	925
1478	654
1478	810
1478	1028
1478	1166
1479	122
1479	708
1479	1077
1479	1397
1480	121
1480	559
1480	763
1480	1068
1480	1400
1481	397
1481	1149
1481	1449
1482	1055
1482	1334
1482	1369
1483	948
1484	1221
1485	377
1485	794
1485	891
1485	974
1486	55
1486	429
1486	520
1486	745
1486	816
1486	1120
1487	29
1487	1197
1488	673
1488	1129
1488	1377
1489	1346
1490	662
1490	839
1491	785
1491	1485
1492	1268
1492	1273
1493	480
1493	559
1493	1226
1493	1333
1493	1378
1494	149
1494	591
1494	1158
1495	372
1496	599
1496	880
1497	514
1497	1312
1498	234
1499	1
1499	79
1499	423
1499	470
1499	1243
1500	751
1500	1090
1500	1458
1501	535
1501	569
1501	1349
1501	1419
1502	56
1502	151
1502	586
1502	771
1502	1050
1503	76
1503	504
1503	919
1504	35
1504	76
1504	816
1505	52
1505	217
1505	303
1505	1460
1506	1102
1506	1193
1506	1316
1507	245
1507	1282
1507	1311
1508	265
1508	976
1508	1450
1509	1478
1510	357
1511	307
1511	424
1511	1171
1511	1272
1511	1352
1512	197
1512	290
1512	371
1512	975
1512	1481
1513	665
1513	1103
1514	646
1514	789
1514	1071
1514	1341
1515	522
1515	642
1515	688
1515	946
1516	1189
1517	1123
1518	170
1518	918
1518	945
1518	1051
1518	1164
1519	288
1519	834
1520	947
1521	659
1521	692
1521	1271
1522	543
1522	671
1522	982
1522	1402
1522	1409
1522	1515
1523	128
1523	1066
1523	1408
1524	325
1524	337
1525	399
1525	1488
1526	672
1526	675
1526	827
1526	963
1527	53
1527	608
1527	923
1528	1518
1529	8
1529	841
1530	160
1530	169
1530	324
1530	1301
1531	559
1532	75
1532	1426
1533	365
1533	1477
1534	370
1534	1334
1535	429
1535	654
1536	18
1536	64
1536	517
1536	749
1536	849
1536	959
1537	912
1538	256
1538	726
1538	1132
1538	1228
1538	1320
1539	679
1539	681
1539	710
1539	1390
1540	499
1540	587
1540	1046
1540	1238
1542	589
1542	834
1542	1118
1542	1147
1542	1357
1543	540
1543	726
1543	1236
1544	383
1544	1247
1544	1430
1545	160
1545	474
1545	678
1545	971
1546	281
1546	829
1547	544
1547	1039
1547	1112
1547	1471
1548	39
1548	208
1548	402
1548	440
1548	758
1548	880
1549	864
1549	1296
1551	21
1551	76
1551	355
1551	1486
1552	43
1552	946
1553	399
1553	433
1553	1329
1554	314
1555	502
1555	605
1555	905
1555	1235
1555	1513
1556	678
1556	1310
1556	1327
1557	28
1557	302
1557	589
1557	1113
1558	575
1558	1152
1559	16
1559	1131
1560	252
1560	1512
1561	17
1561	295
1561	428
1562	732
1562	1534
1562	1547
1563	409
1563	581
1563	981
1564	1060
1564	1399
1565	245
1565	435
1565	900
1565	931
1565	1294
1566	1224
1567	284
1567	793
1567	1099
1568	217
1568	1409
1568	1499
1569	193
1569	338
1569	1494
1570	340
1571	542
1571	774
1571	1050
1571	1350
1572	124
1572	194
1572	633
1572	990
1572	1106
1573	84
1574	191
1574	555
1574	634
1575	844
1575	1305
1577	79
1577	230
1577	322
1577	789
1578	90
1578	358
1578	1107
1578	1288
1579	614
1579	688
1579	816
1579	819
1580	795
1580	1155
1580	1411
1580	1445
1581	418
1581	556
1581	1039
1582	86
1583	67
1583	451
1583	1122
1583	1499
1584	451
1584	628
1584	630
1584	1521
1585	10
1585	49
1585	70
1585	336
1586	22
1586	248
1586	598
1587	21
1587	89
1587	797
1588	18
1588	427
1588	883
1589	43
1589	324
1589	916
1589	1533
1590	428
1590	434
1590	611
1590	939
1591	955
1591	960
1591	1182
1591	1262
1592	392
1592	1229
1592	1554
1593	1418
1594	1250
1594	1302
1594	1319
1594	1394
1595	905
1595	1173
1596	609
1596	695
1596	879
1597	62
1597	822
1597	1426
1598	120
1599	341
1599	498
1600	1053
1601	977
1601	987
1601	1296
1601	1396
1602	357
1602	689
1602	1467
1603	1122
1604	121
1604	308
1604	496
1604	1016
1605	192
1606	322
1606	897
1606	1384
1606	1438
1606	1549
1607	479
1607	1559
1608	248
1608	1271
1609	125
1609	189
1609	731
1609	950
1609	1308
1609	1522
1610	1048
1612	78
1612	872
1612	1447
1613	6
1613	245
1613	531
1613	1106
1613	1425
1614	509
1614	802
1614	1030
1614	1513
1616	47
1616	83
1616	316
1616	465
1616	847
1616	1292
1616	1396
1617	51
1617	1292
1618	256
1618	338
1618	635
1618	1087
1618	1263
1618	1399
1619	338
1619	681
1619	700
1619	857
1619	880
1620	279
1620	591
1620	796
1620	887
1620	1031
1620	1399
1621	1353
1622	124
1622	255
1622	1518
1623	312
1623	825
1623	1516
1624	17
1624	770
1624	920
1625	544
1625	656
1625	1400
1626	568
1626	1200
1626	1349
1626	1376
1627	861
1627	1318
1628	37
1628	1333
1628	1518
1629	575
1629	766
1629	819
1629	854
1629	997
1629	1498
1630	648
1630	1145
1631	598
1631	1337
1632	1295
1633	144
1633	701
1633	851
1633	1606
1634	559
1634	1381
1634	1482
1635	57
1635	973
1635	1088
1635	1224
1636	70
1636	110
1636	205
1636	465
1637	1367
1637	1580
1638	503
1638	1148
1638	1527
1639	694
1639	1051
1639	1136
1639	1334
1639	1633
1640	257
1640	335
1640	539
1640	1198
1640	1220
1640	1264
1641	154
1641	364
1641	390
1641	433
1641	673
1641	786
1641	876
1641	960
1641	1524
1642	63
1642	232
1642	853
1643	244
1643	1036
1643	1199
1644	1552
1644	1554
1645	87
1645	223
1645	377
1645	524
1646	870
1646	1286
1646	1400
1647	153
1648	1421
1648	1524
1648	1599
1649	211
1649	756
1649	1449
1650	299
1650	562
1650	725
1650	833
1650	914
1650	947
1650	1374
1651	221
1651	523
1651	1622
1652	552
1652	855
1652	1640
1654	86
1654	336
1654	388
1654	1022
1654	1188
1655	783
1655	1111
1655	1275
1655	1288
1655	1374
1655	1527
1656	68
1656	783
1656	896
1656	1455
1657	488
1657	622
1657	928
1657	1030
1657	1153
1658	321
1658	941
1658	1615
1659	158
1659	217
1659	229
1659	1598
1659	1638
1660	818
1660	1148
1660	1219
1661	604
1662	382
1663	435
1663	972
1663	1431
1664	616
1665	210
1665	626
1665	859
1665	1169
1666	271
1667	26
1667	164
1667	190
1667	575
1667	1009
1667	1308
1668	449
1668	1473
1669	176
1669	1268
1669	1285
1670	475
1670	569
1670	1445
1672	95
1672	278
1672	339
1672	637
1672	641
1673	459
1673	1555
1674	827
1674	1529
1675	234
1675	524
1675	858
1676	50
1676	749
1676	935
1676	1611
1677	677
1677	799
1677	980
1677	1657
1678	345
1678	400
1678	432
1678	1008
1678	1266
1678	1368
1679	73
1679	671
1679	1099
1679	1107
1679	1124
1679	1338
1680	306
1680	1002
1680	1624
1681	311
1681	431
1682	128
1682	179
1682	627
1682	1361
1683	13
1683	29
1684	113
1684	339
1684	523
1685	148
1685	508
1685	686
1685	1505
1685	1514
1686	239
1686	1243
1687	494
1687	543
1687	672
1687	1113
1687	1164
1687	1524
1687	1530
1688	158
1688	308
1688	393
1688	1216
1689	352
1689	1187
1689	1437
1690	513
1690	1501
1690	1682
1691	227
1691	341
1691	389
1691	592
1691	622
1691	861
1691	1026
1692	413
1692	785
1692	837
1692	1207
1692	1283
1692	1614
1693	558
1693	795
1693	1151
1693	1554
1694	125
1694	213
1694	410
1694	569
1695	426
1695	705
1695	794
1695	803
1695	867
1695	1637
1695	1656
1696	317
1696	326
1696	769
1696	1401
1697	166
1697	522
1697	571
1698	18
1698	441
1698	882
1699	230
1699	383
1699	402
1699	1028
1699	1031
1699	1116
1700	1387
1702	789
1702	1264
1702	1408
1703	288
1703	649
1703	697
1703	1266
1704	288
1704	1187
1704	1390
1705	881
1705	1391
1706	1177
1706	1182
1707	160
1707	174
1707	291
1707	471
1708	177
1708	194
1708	583
1708	726
1708	1396
1709	900
1709	957
1709	1425
1710	666
1710	972
1710	1582
1711	297
1711	573
1711	683
1711	810
1711	1654
1712	996
1712	1056
1712	1485
1712	1497
1713	343
1713	372
1713	676
1713	1023
1713	1624
1714	1
1714	881
1714	1655
1714	1689
1715	64
1715	322
1715	702
1715	771
1716	32
1716	579
1716	884
