SOURCE	TARGET
1003	130
1003	477
1003	521
1003	628
1004	82
1004	504
1004	583
1004	776
1004	838
1004	896
1005	181
1005	242
1005	639
1005	737
1006	609
1006	852
1006	870
1007	756
1007	993
1008	379
1008	881
1009	324
1010	172
1010	863
1012	366
1012	657
1013	91
1013	158
1014	277
1014	478
1015	31
1015	684
1016	665
1017	769
1017	796
1018	248
1018	353
1018	497
1018	960
1020	83
1020	173
1020	900
1021	852
1022	402
1023	782
1024	108
1024	365
1024	919
1024	971
1026	470
1026	990
1027	210
1027	407
1028	328
1028	627
1028	749
1030	185
1030	219
1030	584
1030	866
1031	525
1031	673
1032	939
1032	1028
1033	340
1033	346
1033	1032
1034	0
1034	875
1035	74
1035	81
1036	445
1036	621
1036	728
1037	70
1038	193
1039	374
1039	380
1040	46
1041	100
1041	812
1042	84
1042	652
1043	888
1046	143
1046	420
1046	887
1047	440
1048	249
1048	808
1049	684
1050	74
1050	874
1051	396
1051	637
1051	763
1052	433
1053	379
1053	558
1054	600
1055	571
1056	421
1056	589
1056	825
1056	874
1056	919
1057	404
1057	1014
1058	207
1058	719
1061	52
1061	64
1061	749
1062	905
1062	914
1063	587
1064	223
1064	317
1065	161
1065	514
1066	57
1066	367
1066	480
1067	160
1067	336
1067	822
1068	112
1068	243
1068	817
1069	530
1069	725
1072	262
1072	1049
1073	150
1073	224
1074	42
1074	56
1074	753
1075	141
1075	474
1075	978
1075	995
1076	349
1076	1017
1077	630
1077	854
1078	439
1079	251
1079	498
1079	645
1079	895
1080	100
1080	611
1081	1002
1082	136
1082	162
1082	172
1082	287
1083	19
1083	649
1083	820
1083	880
1084	731
1084	763
1085	524
1085	1019
1086	700
1088	340
1088	453
1088	539
1088	866
1088	906
1090	939
1091	520
1091	586
1091	716
1092	412
1094	142
1094	306
1094	506
1094	523
1094	675
1095	282
1095	484
1095	1008
1096	60
1096	469
1096	932
1097	80
1097	660
1097	887
1098	550
1098	787
1098	1090
1099	18
1099	278
1100	808
1100	918
1100	1068
1101	28
1101	48
1101	465
1102	351
1102	1036
1102	1040
1103	219
1103	410
1103	438
1104	257
1104	305
1105	260
1105	328
1105	438
1105	812
1106	102
1106	435
1106	802
1107	109
1108	22
1108	579
1109	81
1109	544
1110	236
1110	396
1111	160
1112	68
1114	6
1114	72
1114	252
1115	259
1115	481
1116	375
1116	757
1117	273
1118	35
1118	293
1119	40
1119	875
1120	467
1120	608
1120	627
1120	658
1121	531
1121	657
1121	782
1121	790
1121	1075
1122	37
1122	267
1122	698
1122	1004
1122	1108
1122	1114
1123	221
1123	1080
1124	104
1124	382
1124	786
1124	832
1124	838
1126	817
1126	857
1126	1118
1127	679
1127	759
1128	281
1129	805
1130	346
1130	619
1131	249
1131	370
1131	491
1131	1125
1132	221
1132	449
1135	757
1136	1070
1137	692
1137	876
1139	513
1139	1094
1142	97
1144	87
1144	576
1144	781
1147	423
1147	551
1147	878
1148	203
1148	927
1149	546
1150	111
1150	646
1150	697
1151	1103
1152	738
1153	865
1153	959
1153	990
1154	479
1154	548
1154	554
1155	249
1155	382
1155	650
1155	791
1156	456
1157	195
1157	227
1157	825
1157	831
1157	1153
1158	621
1158	1099
1159	415
1160	310
1160	915
1160	1045
1160	1069
1160	1085
1162	658
1163	504
1163	604
1163	975
1164	691
1164	872
1165	0
1165	307
1165	317
1165	718
1165	849
1165	872
1165	1158
1166	944
1167	38
1168	20
1169	219
1169	276
1169	948
1170	944
1170	1072
1171	76
1171	695
1171	851
1171	912
1172	335
1172	1019
1173	559
1175	662
1176	321
1177	544
1177	728
1178	977
1178	1034
1178	1056
1179	681
1179	949
1180	344
1180	748
1180	1002
1181	54
1181	150
1181	688
1181	1020
1183	611
1184	64
1184	257
1184	294
1184	304
1184	740
1184	898
1185	1117
1186	1079
1187	172
1187	434
1187	489
1188	133
1188	306
1188	332
1188	975
1189	126
1189	912
1190	531
1190	712
1190	1164
1191	85
1191	522
1191	755
1192	468
1192	571
1192	1107
1193	184
1193	450
1193	525
1193	671
1193	705
1193	879
1193	941
1194	36
1194	522
1194	685
1195	322
1196	743
1197	402
1197	442
1198	1138
1199	392
1199	549
1199	718
1199	1052
1199	1135
1200	55
1200	354
1200	633
1200	901
1201	524
1201	729
1201	822
1201	946
1201	971
1202	207
1202	400
1202	717
1203	265
1203	474
1204	83
1204	238
1204	293
1204	546
1205	134
1206	475
1207	499
1207	999
1207	1128
1208	524
1209	169
1209	592
1210	525
1212	198
1212	256
1212	797
1213	339
1213	388
1214	167
1214	1006
1215	665
1215	673
1216	761
1216	816
1216	1202
1217	151
1217	891
1217	959
1218	61
1218	180
1218	643
1219	705
1219	808
1219	1157
1220	8
1220	1193
1221	713
1221	1084
1221	1123
1221	1168
1222	865
1222	913
1222	1108
1223	387
1223	958
1224	3
1224	564
1224	714
1224	884
1224	962
1225	280
1225	1024
1226	76
1227	424
1227	1115
1228	80
1228	288
1228	369
1228	591
1228	959
1228	991
1228	1144
1229	380
1229	680
1230	1
1230	348
1230	446
1230	1165
1231	99
1231	268
1231	839
1231	948
1231	1154
1232	459
1232	550
1233	410
1233	614
1234	41
1234	463
1235	30
1235	200
1236	593
1236	629
1236	1049
1237	236
1237	1202
1238	116
1238	485
1238	702
1239	167
1240	201
1240	284
1240	817
1241	552
1241	911
1241	1083
1242	202
1242	229
1242	374
1242	615
1242	1159
1243	109
1244	116
1244	719
1244	746
1244	774
1244	1041
1245	50
1245	1004
1246	542
1247	150
1247	533
1247	707
1247	803
1248	1121
1249	575
1249	627
1249	1205
1250	1053
1250	1205
1251	362
1251	506
1252	226
1252	330
1252	947
1253	252
1253	358
1254	191
1254	385
1254	844
1254	1130
1255	673
1256	1015
1257	59
1257	307
1257	634
1257	1091
1258	277
1259	146
1259	1000
1260	587
1260	646
1260	708
1262	109
1262	120
1262	564
1262	893
1263	122
1263	219
1263	1077
1264	402
1264	424
1265	3
1265	476
1265	689
1266	412
1267	241
1268	350
1268	619
1268	1142
1269	141
1269	919
1269	944
1270	1190
1271	77
1271	1004
1272	345
1272	637
1272	772
1272	1213
1273	563
1274	648
1274	768
1274	955
1275	365
1275	1044
1276	80
1277	315
1277	1103
1278	376
1278	450
1278	708
1278	936
1279	62
1279	122
1279	202
1279	786
1279	1089
1280	125
1280	144
1280	369
1280	811
1281	294
1281	879
1282	289
1282	299
1282	441
1282	1207
1283	486
1284	241
1284	293
1284	479
1284	516
1284	739
1284	863
1284	909
1284	980
1284	1011
1285	387
1285	474
1286	1201
1287	445
1287	663
1287	711
1288	155
1288	690
1288	1230
1289	192
1289	247
1289	442
1289	1204
1290	881
1290	1191
1291	212
1292	146
1292	498
1293	170
1293	681
1293	682
1293	934
1294	506
1294	872
1295	694
1295	1166
1295	1184
1295	1281
1296	936
1297	530
1297	1000
1298	473
1298	496
1298	799
1298	864
1298	953
1300	36
1300	516
1300	875
1300	1026
1301	89
1301	206
1301	705
1302	233
1302	345
1302	720
1303	66
1304	7
1304	197
1304	754
1305	320
1305	598
1305	1109
1306	225
1306	1181
1307	406
1307	1033
1308	184
1308	293
1309	79
1309	276
1311	86
1311	289
1311	331
1311	334
1311	517
1311	829
1312	219
1312	232
1312	472
1312	734
1312	978
1312	1161
1314	1050
1315	189
1315	488
1316	155
1316	195
1316	404
1316	747
1316	1053
1316	1055
1317	116
1317	613
1317	657
1318	75
1318	600
1318	1148
1319	812
1319	986
1320	531
1320	1073
1321	959
1322	170
1322	857
1323	121
1323	133
1323	195
1323	230
1323	938
1323	1013
1324	1135
1325	141
1325	914
1325	1257
1326	317
1326	538
1326	922
1326	1087
1327	892
1327	1244
1328	681
1328	773
1328	962
1328	1158
1329	246
1329	477
1329	1225
1330	275
1330	962
1330	1148
1331	461
1331	996
1331	1260
1332	865
1332	883
1332	1306
1333	522
1333	632
1333	1037
1333	1110
1333	1118
1334	56
1334	877
1334	920
1335	435
1335	638
1336	41
1336	752
1337	416
1337	429
1337	1001
1337	1102
1338	1001
1338	1116
1339	808
1339	916
1340	441
1340	883
1340	971
1340	975
1341	160
1341	364
1341	1269
1341	1329
1342	132
1342	647
1342	732
1342	1059
1342	1102
1343	373
1344	670
1344	750
1345	109
1345	165
1345	301
1345	611
1345	993
1346	125
1346	796
1346	930
1346	1024
1346	1130
1347	750
1348	71
1348	95
1348	177
1348	767
1349	4
1349	717
1349	1063
1349	1156
1350	763
1352	92
1352	162
1352	1181
1353	563
1353	673
1353	1017
1353	1018
1354	255
1354	1072
1354	1265
1355	994
1355	1173
1355	1271
1356	239
1356	267
1357	792
1358	772
1361	438
1361	773
1361	1154
1362	66
1362	298
1362	484
1362	667
1363	452
1363	623
1363	723
1363	1103
1363	1270
1364	68
1364	627
1364	880
1365	217
1365	325
1366	100
1366	293
1366	409
1366	846
1367	1274
1368	440
1368	857
1368	945
1369	505
1369	732
1369	1031
1370	90
1370	921
1371	464
1372	398
1372	771
1372	888
1372	1207
1373	153
1373	407
1373	697
1373	1348
1374	264
1375	755
1375	937
1376	519
1376	652
1377	420
1377	444
1377	982
1378	516
1379	1342
1380	349
1380	486
1381	300
1381	500
1381	833
1381	1379
1382	306
1382	375
1382	1276
1383	106
1383	345
1383	383
1383	755
1383	931
1384	733
1385	648
1385	748
1386	404
1386	980
1386	1225
1386	1270
1387	504
1387	1091
1387	1326
1387	1341
1389	188
1389	980
1389	1253
1389	1387
1390	719
1391	77
1391	240
1391	327
1391	377
1391	1151
1391	1345
1392	171
1392	886
1392	1079
1392	1223
1392	1363
1393	419
1393	538
1394	1369
1395	340
1395	740
1395	808
1395	1070
1395	1099
1397	888
1398	366
1398	580
1398	736
1398	752
1399	574
1399	819
1399	1363
1400	311
1400	381
1400	1357
1401	487
1401	858
1401	883
1401	1156
1402	907
1403	39
1403	274
1403	302
1403	665
1404	172
1404	489
1404	780
1405	644
1405	773
1405	934
1406	697
1406	869
1407	753
1407	1006
1407	1033
1408	319
1408	531
1408	697
1410	120
1410	724
1410	1346
1411	223
1412	419
1412	482
1412	658
1412	1002
1412	1030
1412	1271
1413	583
1413	879
1413	1090
1414	162
1414	1410
1415	1159
1415	1333
1416	638
1416	740
1417	1011
1417	1076
1417	1366
1418	427
1419	296
1419	842
1419	1066
1419	1153
1422	29
1422	355
1423	485
1423	927
1423	1254
1424	770
1424	1321
1425	209
1425	583
1426	1035
1428	602
1428	812
1428	889
1428	1185
1428	1409
1429	953
1429	1248
1430	207
1430	226
1430	368
1430	562
1430	677
1431	52
1431	142
1431	321
1431	918
1431	927
1432	727
1432	871
1433	182
1433	594
1433	1288
1433	1325
1434	990
1434	1010
1435	3
1435	493
1435	768
1435	848
1436	805
1436	1395
1437	77
1437	651
1437	869
1437	927
1438	699
1438	1153
1438	1355
1440	12
1440	391
1440	455
1440	781
1440	949
1440	1146
1441	35
1441	694
1441	913
1442	39
1442	356
1442	504
1442	993
1442	1229
1443	244
1444	1153
1444	1192
1444	1263
1445	1408
1447	118
1447	545
1447	1125
1448	25
1449	551
1449	773
1449	895
1449	903
1449	1036
1449	1049
1450	1002
1450	1363
1451	593
1452	6
1452	402
1452	683
1452	1131
1453	334
1453	803
1453	844
1453	878
1453	921
1454	183
1454	1221
1456	294
1456	497
1456	982
1456	1410
1457	252
1458	916
1458	926
1458	1095
1458	1181
1458	1453
1459	307
1459	633
1460	4
1460	678
1460	1062
1461	522
1461	565
1461	1420
1462	247
1462	299
1462	529
1462	906
1463	69
1463	646
1463	1350
1463	1390
1464	189
1464	282
1464	1204
1464	1324
1464	1422
1465	938
1465	1064
1465	1236
1466	105
1466	1210
1467	554
1467	700
1467	906
1467	1081
1467	1217
1468	56
1468	392
1468	942
1468	1289
1469	316
1470	478
1470	662
1470	739
1470	873
1470	913
1471	465
1471	637
1471	1380
1472	843
1472	943
1472	1119
1473	87
1473	888
1473	958
1473	1265
1473	1450
1474	166
1474	283
1474	1081
1474	1212
1475	229
1475	730
1475	999
1475	1104
1475	1269
1476	834
1476	932
1476	1450
1477	696
1477	789
1477	928
1477	1131
1478	535
1478	1158
1478	1225
1479	19
1479	724
1479	1044
1480	27
1480	320
1480	672
1480	749
1480	1228
1481	120
1481	781
1481	906
1481	1057
1481	1207
1481	1281
1482	408
1482	777
1482	1328
1483	830
1483	939
1483	1065
1484	1031
1485	343
1485	1276
1486	22
1486	149
1486	898
1486	1468
1487	543
1487	1468
1488	1456
1489	787
1490	864
1490	1109
1491	13
1491	403
1491	406
1491	462
1491	1427
1492	287
1492	811
1492	885
1492	1000
1493	1302
1494	100
1494	416
1494	1336
1495	574
1495	993
1496	0
1496	404
1496	875
1496	949
1496	1466
1497	438
1497	504
1497	571
1497	795
1497	935
1497	1010
1497	1302
1498	418
1498	601
1498	616
1498	1129
1498	1265
1498	1314
1498	1467
1499	307
1499	309
1499	650
1499	680
1499	895
1500	69
1501	142
1501	509
1501	1056
1501	1121
1501	1341
1501	1445
1502	372
1502	622
1503	229
1503	503
1505	122
1505	214
1505	437
1505	455
1505	826
1505	928
1505	1044
1505	1173
1505	1254
1505	1277
1505	1345
1505	1391
1506	797
1507	355
1507	760
1507	868
1508	548
1508	1380
1508	1412
1509	1249
1510	89
1510	506
1510	850
1510	1298
1511	33
1511	665
1511	1012
1512	521
1512	776
1513	996
1513	1034
1514	1263
1515	254
1515	750
1515	1420
1516	169
1516	477
1516	649
1517	1321
1518	553
1518	739
1518	871
1518	1303
1519	193
1519	468
1519	770
1519	882
1520	47
1520	579
1520	610
1520	674
1520	882
1520	950
1521	164
1521	643
1521	887
1521	941
1521	956
1522	187
1523	898
1524	74
1524	129
1524	828
1524	1173
1525	10
1525	60
1525	899
1525	1418
1526	1309
1527	143
1527	766
1528	198
1528	309
1528	1487
1529	410
1529	795
1529	967
1529	991
1529	1247
1529	1491
1530	500
1530	510
1530	1205
1531	769
1531	806
1531	1092
1532	75
1532	1130
1534	220
1534	1505
1535	27
1535	616
1535	1439
1536	9
1536	228
1536	1098
1537	160
1537	334
1537	730
1537	1432
1538	445
1538	549
1538	871
1538	1124
1539	515
1539	713
1539	1132
1539	1331
1539	1392
1540	9
1540	288
1540	574
1540	1116
1540	1417
1541	408
1541	534
1541	1006
1542	566
1542	945
1542	979
1542	1156
1543	82
1543	620
1543	1444
1544	47
1544	111
1544	751
1544	776
1544	1165
1544	1353
1544	1378
1544	1473
1545	186
1546	409
1548	496
1549	113
1549	244
1549	910
1549	1044
1549	1247
1549	1340
1550	607
1550	897
1551	260
1551	262
1552	1189
1552	1216
1552	1476
1553	1072
1553	1290
1554	336
1554	939
1554	1103
1554	1132
1555	69
1555	398
1555	585
1555	806
1555	1454
1556	269
1556	867
1557	52
1557	1187
1557	1378
1558	338
1558	802
1559	430
1559	895
1559	1184
1560	839
1560	1247
1560	1533
1561	615
1561	758
1561	764
1561	1225
1561	1422
1561	1494
1562	41
1562	1037
1563	302
1563	531
1563	555
1564	35
1564	276
1564	438
1564	878
1564	1289
1565	47
1565	356
1565	1182
1565	1234
1566	214
1566	349
1566	1428
1567	34
1567	342
1567	753
1568	372
1568	999
1568	1474
1569	116
1569	431
1569	597
1569	1032
1569	1348
1570	473
1570	574
1570	1280
1570	1285
1571	265
1571	731
1571	1218
1572	1222
1572	1273
1572	1275
1572	1562
1573	157
1573	624
1573	738
1573	940
1573	1008
1573	1084
1573	1164
1573	1267
1573	1320
1573	1505
1574	980
1574	1466
1574	1513
1574	1553
1575	468
1575	712
1575	921
1575	1017
1576	574
1576	885
1577	322
1577	520
1577	1227
1577	1232
1578	117
1578	557
1578	801
1578	980
1579	99
1579	765
1579	777
1579	1156
1580	76
1580	425
1580	1224
1580	1231
1581	1097
1582	447
1582	455
1583	40
1583	46
1583	858
1583	906
1583	1382
1584	19
1584	212
1585	313
1585	633
1585	734
1585	1406
1585	1540
1586	66
1586	922
1586	1070
1587	196
1587	286
1588	539
1588	1569
1589	221
1589	260
1589	629
1589	1368
1590	3
1590	277
1590	549
1590	692
1590	706
1590	1537
1591	137
1591	180
1591	973
1592	1185
1592	1364
1593	1056
1593	1243
1594	182
1594	360
1594	977
1594	1120
1594	1432
1595	26
1595	103
1595	627
1596	87
1596	205
1596	992
1596	1045
1596	1109
1596	1136
1596	1266
1597	1393
1597	1414
1598	510
1598	564
1598	1160
1598	1374
1598	1549
1599	68
1599	394
1599	539
1599	957
1600	1167
1601	542
1601	1491
1602	1379
1603	370
1604	36
1604	734
1604	861
1604	1102
1604	1246
1604	1483
1604	1506
1605	251
1605	1448
1606	762
1606	861
1607	742
1608	152
1608	960
1608	1482
1609	1075
1609	1257
1609	1402
1609	1440
1610	455
1610	996
1610	1262
1611	351
1611	386
1611	652
1611	1070
1611	1077
1611	1575
1612	24
1612	117
1612	310
1612	346
1612	569
1613	137
1613	1139
1613	1237
1614	422
1614	895
1614	1102
1614	1355
1615	261
1615	816
1615	1039
1615	1115
1616	141
1616	255
1616	1252
1617	151
1617	439
1617	499
1618	939
1618	1376
1620	607
1621	1360
1621	1414
1622	222
1622	340
1622	761
1622	782
1622	1492
1623	195
1623	1016
1624	427
1624	580
1624	727
1624	1293
1625	931
1625	980
1625	1206
1626	214
1626	353
1626	536
1626	1200
1627	217
1627	594
1627	1543
1628	504
1628	759
1628	914
1628	929
1628	1131
1628	1314
1628	1493
1628	1525
1629	934
1629	1078
1630	116
1630	139
1630	855
1630	1173
1630	1303
1631	763
1631	962
1631	1261
1632	508
1632	713
1632	1462
1633	315
1633	1199
1633	1222
1634	24
1634	754
1634	1279
1634	1490
1635	119
1635	259
1635	377
1635	573
1635	766
1635	816
1635	1170
1636	122
1636	180
1636	1313
1638	276
1638	703
1638	1317
1639	25
1639	451
1639	903
1640	1029
1640	1082
1640	1273
1640	1547
1641	493
1641	784
1641	1553
1642	258
1642	485
1642	1621
1643	209
1643	402
1643	525
1643	633
1643	648
1643	1339
1643	1374
1643	1574
1643	1584
1643	1642
1644	749
1645	865
1645	1137
1645	1480
1646	151
1646	353
1646	467
1646	742
1646	1456
1647	181
1647	534
1647	1136
1648	226
1649	1185
1650	488
1650	522
1650	531
1650	743
1650	1225
1651	196
1651	393
1651	534
1651	764
1652	568
1652	747
1652	771
1652	1497
1652	1502
1654	403
1654	1077
1655	1119
1655	1160
1655	1269
1655	1399
1656	1410
1656	1419
1657	890
1657	1289
1658	104
1658	116
1658	138
1658	1225
1658	1281
1658	1439
1658	1508
1659	1105
1659	1215
1660	668
1660	1279
1661	285
1661	830
1661	1006
1661	1635
1662	175
1663	1554
1664	911
1664	978
1664	1452
1664	1617
1665	18
1665	79
1665	1447
1666	23
1666	253
1666	827
1666	1569
1667	354
1667	526
1667	1208
1668	4
1668	586
1669	434
1669	1231
1670	120
1670	600
1670	1470
1671	272
1671	329
1671	1334
1672	1018
1673	219
1674	21
1674	112
1674	396
1674	690
1674	990
1674	1196
1674	1510
1674	1664
1675	42
1675	422
1675	601
1675	1497
1676	517
1676	1057
1676	1081
1676	1125
1676	1648
1677	38
1677	490
1677	1319
1677	1460
1678	442
1679	1024
1679	1170
1680	206
1680	1245
1680	1523
1681	831
1681	1424
1682	390
1683	260
1683	406
1683	1275
1683	1537
1684	106
1684	1620
1685	252
1685	870
1686	280
1686	405
1686	802
1686	1229
1686	1310
1687	265
1687	792
1687	1411
1688	1256
1689	522
1689	846
1689	934
1689	1045
1689	1202
1690	1266
1690	1550
1691	174
1691	275
1691	492
1691	1043
1691	1377
1691	1421
1692	50
1692	210
1692	315
1692	1673
1693	262
1693	1215
1693	1311
1693	1550
1694	971
1694	1361
