SOURCE	TARGET
810	319
812	542
812	616
812	716
813	51
813	184
813	781
814	321
814	372
814	396
815	222
815	448
815	495
817	284
817	308
817	519
817	621
817	647
818	82
818	599
819	20
819	173
819	429
819	648
820	267
821	324
821	403
821	507
821	752
822	33
822	115
822	124
822	418
822	485
823	142
823	263
823	311
824	119
824	366
824	378
825	217
826	411
826	533
827	115
828	385
830	593
830	690
832	421
832	483
832	509
832	764
833	93
834	305
834	631
835	662
835	718
835	795
837	381
838	342
838	635
839	501
839	545
841	652
843	198
843	245
843	246
843	298
844	462
844	527
845	288
845	566
845	638
845	715
846	217
847	174
847	287
847	846
849	338
849	374
850	636
851	50
851	89
852	311
853	133
853	248
853	747
854	121
856	546
856	677
856	709
857	658
858	675
859	264
859	303
859	713
860	217
860	532
861	240
861	337
862	280
862	769
862	821
863	96
863	561
863	832
864	298
865	76
865	357
865	507
869	48
869	369
869	528
871	191
871	765
872	156
872	447
873	163
873	228
875	115
875	197
875	628
875	674
876	729
877	34
877	67
878	47
879	41
879	215
879	572
879	647
880	304
880	336
882	407
883	724
884	585
885	31
886	305
886	550
887	196
888	671
889	255
889	418
889	457
889	579
890	776
891	59
891	137
891	772
893	125
894	13
894	829
895	93
895	230
896	534
897	343
897	389
897	765
898	484
899	173
899	247
900	549
901	352
902	80
903	803
904	127
906	119
906	302
907	798
908	340
909	371
909	808
911	671
911	850
912	405
912	856
912	884
913	491
913	743
913	783
913	862
914	177
914	771
915	851
916	92
917	60
917	381
917	568
917	755
918	67
919	667
919	860
920	874
921	217
922	126
922	249
922	427
922	668
922	729
923	702
923	849
924	11
924	635
926	35
926	284
926	363
926	365
926	666
927	796
928	52
928	513
928	795
928	803
928	871
930	410
931	7
931	651
932	503
933	39
934	674
935	26
935	289
935	405
935	425
935	455
936	141
937	695
937	839
938	451
938	591
938	674
939	441
939	736
940	167
941	897
942	302
942	741
944	319
944	450
944	865
945	376
945	401
945	590
945	762
946	120
946	478
947	18
947	137
947	639
947	769
948	528
948	658
949	185
950	770
951	761
951	786
952	617
954	384
954	519
955	672
955	693
955	938
956	653
957	101
957	181
957	692
960	63
960	286
960	603
961	124
961	274
962	2
962	436
962	573
963	176
963	347
963	702
964	498
965	598
966	517
968	69
968	602
968	608
969	18
969	592
970	303
970	549
971	163
971	597
972	671
972	961
973	505
974	291
974	802
975	289
975	321
975	530
975	893
975	925
976	301
976	357
976	447
976	456
976	886
977	205
977	498
977	600
977	654
977	881
978	147
979	622
980	722
980	790
980	796
980	967
981	28
982	10
982	22
982	168
983	99
984	7
984	284
984	773
985	52
985	314
986	91
986	957
987	388
987	497
987	835
988	158
988	630
988	862
989	287
989	316
989	318
989	603
991	902
991	935
992	336
993	43
993	346
994	85
994	767
994	953
995	29
995	313
995	649
995	702
995	940
996	560
996	841
997	21
997	71
997	181
997	567
997	669
998	434
999	641
999	696
999	739
1000	705
1001	640
1001	659
1001	946
1002	616
1002	632
1002	951
1003	119
1003	523
1003	747
1004	160
1004	425
1005	104
1005	202
1005	665
1005	677
1006	691
1007	135
1007	436
1007	786
1007	886
1008	199
1008	413
1009	462
1010	277
1010	762
1010	906
1010	915
1011	644
1012	69
1012	489
1012	909
1013	73
1013	333
1013	501
1014	77
1014	377
1014	906
1015	913
1016	294
1016	413
1017	264
1018	976
1019	157
1019	567
1020	324
1020	517
1022	433
1022	495
1022	727
1022	877
1023	180
1023	763
1024	757
1024	854
1024	1012
1025	775
1025	854
1026	474
1027	71
1028	133
1028	380
1029	154
1029	638
1030	90
1030	218
1031	422
1032	109
1032	208
1033	641
1035	755
1035	880
1036	138
1036	219
1037	229
1037	280
1037	734
1037	967
1037	1030
1038	155
1038	810
1038	1002
1038	1005
1039	299
1040	194
1040	767
1041	161
1042	758
1043	88
1043	367
1043	648
1043	968
1045	474
1045	727
1046	631
1047	754
1047	797
1049	419
1051	230
1052	221
1053	202
1053	216
1053	574
1054	305
1054	685
1055	645
1056	149
1056	384
1057	131
1058	524
1058	767
1058	844
1059	341
1059	557
1060	107
1060	130
1060	724
1060	818
1061	153
1061	502
1061	749
1061	945
1062	162
1063	312
1063	701
1063	718
1063	924
1065	83
1065	90
1066	111
1066	934
1067	302
1067	793
1067	1065
1068	85
1070	302
1070	698
1070	856
1070	963
1071	1002
1072	324
1072	384
1072	451
1073	229
1073	895
1074	125
1074	134
1074	459
1074	563
1074	801
1075	123
1075	814
1076	79
1076	517
1076	572
1076	696
1076	801
1077	725
1077	892
1078	774
1078	1015
1078	1076
1079	195
1079	1070
1080	146
1080	372
1080	496
1080	498
1080	1006
1081	98
1082	486
1083	197
1085	108
1085	689
1086	380
1086	796
1086	1085
1088	736
1088	810
1090	197
1091	55
1091	930
1092	13
1093	856
1094	175
1094	848
1095	195
1095	342
1095	410
1095	629
1095	707
1095	771
1095	979
1096	1036
1097	687
1097	793
1097	831
1099	563
1100	669
1101	897
1102	955
1103	1090
1104	148
1104	549
1106	378
1106	681
1106	719
1106	757
1107	91
1107	151
1107	325
1107	583
1107	1070
1108	322
1109	17
1109	389
1109	447
1109	717
1111	584
1111	994
1112	233
1113	346
1113	741
1115	256
1115	522
1115	596
1115	785
1115	871
1116	399
1116	992
1117	153
1117	631
1118	116
1118	389
1119	95
1119	533
1119	908
1119	1112
1120	402
1121	281
1121	1105
1122	959
1123	567
1123	1072
1124	866
1125	356
1125	1051
1126	51
1126	244
1126	382
1126	789
1127	11
1127	38
1127	146
1127	185
1127	953
1128	22
1128	443
1128	502
1128	603
1129	499
1129	976
1130	50
1130	448
1130	482
1130	914
1131	280
1131	416
1132	504
1132	669
1132	879
1132	1022
1133	2
1134	82
1134	450
1134	920
1135	68
1135	75
1135	187
1135	298
1135	397
1135	550
1135	832
1136	185
1138	43
1138	518
1138	570
1140	287
1140	803
1140	849
1142	1041
1143	73
1143	228
1143	561
1144	631
1145	144
1145	439
1145	663
1146	672
1147	162
1147	813
1148	1036
1149	66
1149	164
1150	170
1150	635
1150	912
1151	44
1151	332
1151	480
1153	462
1154	77
1154	782
1155	419
1155	586
1155	1003
1156	195
1156	510
1156	897
1156	1057
1157	362
1158	216
1158	427
1160	376
1160	705
1160	1053
1161	133
1161	274
1162	783
1163	1006
1164	740
1165	1021
1166	736
1166	747
1167	487
1167	553
1167	576
1167	909
1168	18
1169	7
1169	445
1169	609
1170	171
1170	894
1172	414
1172	691
1173	1124
1174	275
1174	437
1174	637
1175	23
1175	307
1175	344
1175	1029
1175	1054
1176	153
1176	1084
1177	474
1178	439
1178	881
1179	801
1180	289
1181	805
1182	366
1182	1004
1183	107
1183	358
1183	1082
1184	328
1184	670
1184	887
1185	493
1185	517
1186	210
1186	758
1187	417
1188	784
1190	138
1190	656
1190	921
1191	411
1191	579
1192	751
1192	1104
1193	73
1193	189
1193	497
1194	137
1194	643
1194	658
1195	58
1195	163
1195	262
1195	579
1196	99
1196	416
1196	470
1197	41
1197	395
1198	279
1198	708
1198	951
1199	436
1199	497
1199	730
1201	631
1201	732
1202	723
1202	765
1202	1052
1203	170
1203	389
1203	978
1203	1128
1204	568
1204	829
1204	1100
1205	260
1205	483
1205	653
1206	692
1206	997
1207	100
1207	164
1207	1138
1208	863
1209	241
1209	698
1210	132
1210	647
1210	1120
1211	395
1211	451
1211	502
1211	667
1211	925
1211	1116
1212	87
1212	211
1212	1191
1213	453
1213	968
1214	749
1215	111
1215	569
1215	666
1215	693
1215	937
1216	258
1216	1099
1217	885
1218	186
1218	222
1218	460
1220	215
1220	1021
1220	1135
1221	19
1221	412
1222	1130
1223	374
1224	747
1224	754
1224	773
1224	993
1224	1206
1225	137
1225	242
1225	663
1227	149
1227	368
1227	599
1227	1181
1228	38
1229	648
1229	741
1230	126
1230	210
1231	780
1231	898
1231	1016
1232	194
1232	205
1233	100
1234	206
1234	259
1234	335
1234	548
1236	132
1236	244
1236	337
1236	547
1237	735
1238	7
1238	331
1238	617
1239	329
1239	596
1239	809
1239	990
1240	118
1240	392
1240	688
1240	689
1240	930
1241	40
1241	162
1241	237
1241	284
1242	679
1242	705
1242	1028
1243	1224
1244	524
1245	55
1245	227
1245	757
1245	760
1246	241
1246	827
1246	831
1247	93
1248	305
1248	969
1249	469
1249	989
1249	1240
1251	13
1251	463
1251	979
1251	1188
1252	402
1252	820
1254	83
1254	342
1254	484
1254	898
1254	929
1255	307
1255	863
1255	1001
1256	707
1256	774
1257	318
1258	19
1258	532
1258	735
1258	822
1259	145
1259	149
1259	576
1260	140
1260	350
1260	1079
1261	123
1261	188
1261	366
1262	111
1262	494
1262	1053
1262	1159
1262	1163
1263	370
1263	728
1263	1189
1263	1202
1264	199
1264	930
1265	362
1265	1092
1266	1108
1266	1126
1267	21
1268	25
1268	1168
1269	7
1269	491
1269	590
1269	611
1269	640
1269	717
1269	919
1269	926
1269	1038
1269	1143
1271	377
1271	670
1271	818
1272	314
1272	491
1272	875
1272	1025
1272	1048
1273	1220
1273	1245
1274	72
1274	116
1274	135
1274	654
1275	129
1275	191
1275	193
1275	269
1275	425
1276	32
1276	181
1276	459
1276	1223
1277	62
1277	398
1277	613
1278	946
1278	1015
1279	178
1279	434
1279	535
1280	196
1280	239
1280	544
1280	1012
1280	1027
1281	386
1281	860
1281	1019
1282	840
1283	1087
1284	802
1285	397
1286	1
1287	16
1287	1145
1288	889
1288	1099
1289	690
1289	1006
1290	155
1290	291
1290	423
1290	526
1290	742
1291	796
1292	694
1292	818
1293	1219
1294	505
1295	688
1295	1109
1295	1207
1296	394
1297	350
1297	511
1297	938
1298	678
1298	755
1298	802
1299	72
1299	165
1299	367
1300	71
1300	134
1300	523
1300	1200
1301	6
1301	333
1301	539
1302	737
1303	101
1303	412
1303	523
1305	274
1305	542
1305	1244
1306	793
1307	68
1307	1207
1308	1288
1309	390
1309	436
1309	785
1310	340
1311	479
1311	759
1312	245
1313	23
1313	283
1313	1293
1314	124
1314	911
1315	526
1315	684
1315	894
1315	1309
1316	625
1316	1209
1317	177
1317	413
1317	489
1317	696
1317	738
1318	83
1318	184
1318	275
1318	464
1319	19
1319	584
1319	1223
1319	1229
1320	244
1320	621
1320	721
1320	927
1321	817
1323	482
1323	1192
1324	42
1324	1097
1325	101
1326	316
1326	623
1326	1049
1327	726
1327	811
1328	45
1328	372
1328	840
1329	830
1330	111
1330	555
1330	1250
1331	245
1331	886
1332	204
1332	741
1333	1068
1333	1141
1333	1210
1334	691
1335	174
1336	236
1336	520
1336	766
1336	1026
1337	486
1338	37
1339	342
1339	646
1340	894
1341	219
1342	975
1343	671
1343	1238
1344	19
1344	334
1344	764
1345	223
1346	560
1346	1324
1347	189
1347	555
1347	1078
1348	115
1348	1000
1349	176
1349	583
1349	708
1350	150
1350	888
1351	298
1351	746
1351	754
1351	852
1352	99
1352	213
1352	307
1352	1015
1353	457
1353	918
1353	929
1353	1225
1354	978
1354	1263
1355	107
1355	628
1355	783
1356	888
1357	434
1357	470
1357	1174
1358	590
1358	1122
1359	908
1359	937
1359	1085
1359	1253
1360	138
1360	618
1361	287
1362	798
1362	1023
1364	105
1364	336
1366	204
1366	315
1366	662
1366	1256
1366	1266
1368	575
1368	612
1368	754
1368	872
1368	1169
1368	1280
1368	1346
1369	900
1370	91
1370	212
1370	280
1370	395
1370	474
1370	576
1370	754
1370	1291
1370	1303
1371	336
1371	689
1371	743
1371	829
1371	1047
1371	1159
1371	1221
1372	276
1372	1325
1372	1352
1373	499
1373	696
1374	738
1376	26
1376	315
1376	902
1378	263
1379	1068
1379	1264
1379	1320
1380	354
1381	700
1381	773
1381	849
1381	1242
1382	143
1382	251
1382	305
1383	358
1383	872
1383	893
1383	952
1384	631
1384	794
1385	619
1385	805
1385	946
1385	1064
1385	1330
1386	1190
1387	694
1387	1173
1388	177
1388	183
1388	474
1388	568
1388	996
1389	185
1389	224
1389	741
1389	1249
1390	95
1390	106
1390	172
1390	305
1390	504
1390	714
1391	70
1391	178
1391	412
1392	498
1392	872
1392	905
1393	1248
1394	464
1396	63
1396	162
1396	301
1396	906
1397	88
1397	314
1397	370
1397	778
1397	893
1397	1387
1398	544
1398	568
1398	698
1398	937
1400	1000
1401	787
1401	915
1402	391
1402	501
1402	711
1402	1339
1403	224
1403	275
1403	606
1403	664
1403	724
1404	244
1405	2
1405	352
1405	354
1405	486
1405	863
1406	1372
1407	514
1407	945
1407	1395
1408	148
1408	358
1408	505
1408	720
1408	931
1409	259
1409	430
1409	1092
1410	302
1410	1152
1411	196
1411	325
1411	850
1412	217
1413	521
1414	745
1414	973
1414	1115
1415	747
1415	872
1415	1031
1415	1122
1415	1184
1415	1339
1416	39
1416	354
1416	792
1416	929
1416	1297
1417	227
1417	312
1417	697
1417	808
1417	1167
1418	8
1418	201
1418	595
1418	788
1418	1111
1419	233
1419	259
1419	1408
1420	76
1420	198
1420	1347
1421	1283
1422	147
1422	727
1422	933
1423	190
1423	1208
1423	1255
1423	1343
1424	67
1424	398
1424	545
1424	1273
1424	1277
1425	133
1425	154
1425	217
1425	800
1425	1340
1426	101
1426	298
1427	238
1427	242
1427	613
1428	19
1428	110
1428	941
1428	1004
1429	457
1429	879
1429	1072
1430	596
1430	1057
1431	178
1431	1291
1431	1300
1433	323
1433	335
1434	571
1434	934
1434	1188
1434	1285
1434	1379
1435	172
1435	409
1435	466
1435	555
1436	144
1436	161
1436	165
1436	301
1436	381
1436	762
1436	844
1436	1071
1437	22
1437	609
1437	1011
1438	388
1438	1011
1439	237
1439	390
1439	738
1439	864
1439	1085
1440	468
1440	495
1440	700
1440	1032
1440	1053
1441	632
1441	1362
1442	560
1442	739
1442	1052
1442	1060
1442	1431
1443	771
1443	813
1443	941
1443	1089
1443	1263
1443	1347
1443	1387
1443	1391
1444	483
1444	582
1444	1081
1445	203
1445	245
1445	250
1446	1007
1447	348
1448	204
1448	707
1448	1219
1449	371
1449	831
1450	275
1450	323
1450	377
1451	1025
1452	184
1452	522
1452	654
1452	743
1452	780
1453	551
1453	679
1454	1066
1455	36
1456	390
1456	1031
1456	1189
1456	1308
1457	371
1458	379
1458	1114
1458	1276
1459	765
1459	1075
1459	1312
1460	43
1460	606
1460	1458
1461	8
1461	625
1461	1022
1462	28
1462	81
1462	903
1462	1032
1462	1251
1463	746
1463	775
1464	29
1464	57
1464	1061
1464	1063
1464	1256
1466	736
1466	1275
1467	146
1467	631
1467	893
1468	355
1468	525
1468	951
1468	1069
1468	1102
1468	1333
1469	283
1469	308
1469	767
1469	885
1469	925
1469	954
1469	1352
1470	208
1470	209
1470	336
1470	359
1470	465
1470	731
1470	1359
1471	119
1471	1065
1472	1343
1473	859
1473	1058
1473	1106
1473	1456
1474	447
1474	642
1474	882
1474	989
1475	506
1475	908
1475	941
1476	321
1476	558
1476	1281
1477	266
1477	611
1477	639
1477	848
1478	748
1478	1016
1478	1111
1480	187
1480	370
1480	593
1480	937
1480	1460
1481	548
1482	357
1482	1045
1482	1080
1483	461
1483	1285
1483	1352
1483	1470
1484	781
1485	738
1485	770
1485	1332
1486	134
1486	1429
1487	1064
1487	1467
1488	383
1488	705
1489	205
1489	250
1489	277
1489	467
1489	527
1489	1402
1490	532
1491	162
1491	468
1491	621
1492	101
1492	876
1492	1196
1493	284
1493	811
1493	893
1493	1389
1494	144
1496	540
1496	707
1497	60
1497	424
1498	406
1498	917
1498	1470
1499	510
1499	697
1499	1289
1499	1305
1500	271
1500	1008
1500	1009
1500	1141
1500	1347
1500	1381
1501	58
1501	169
1501	504
1501	890
1501	1301
1502	404
1502	1237
1502	1424
1503	638
1503	973
1503	1313
1503	1462
1504	170
1504	1266
1504	1457
1506	1002
1506	1410
1506	1417
1507	5
1507	1096
1507	1168
1507	1380
1507	1394
1508	1086
1509	1383
1510	1441
1511	234
1511	442
1511	558
1511	1228
1512	70
1513	181
1513	872
1513	953
1513	1309
1513	1450
1514	150
1514	497
1514	813
1514	974
1515	3
1515	1099
1516	827
1517	807
1518	294
1519	102
1519	1248
1520	315
1520	1218
1520	1423
1521	221
1521	331
1521	766
1522	359
1522	1281
1522	1471
1523	780
1524	361
1524	376
1524	1443
1525	656
1525	1506
1526	632
1526	982
1527	763
1527	956
1527	1102
1528	915
1528	1041
1529	513
1529	574
1529	712
1529	882
1529	1184
1530	169
1530	827
1531	539
1531	660
1531	734
1531	795
1532	415
1532	1009
1533	360
1533	993
1533	996
1534	138
1534	866
1534	948
1534	1307
1535	46
1535	1260
1535	1333
1536	926
1537	338
1537	969
1537	1155
1538	24
1538	631
1539	330
1539	1533
1540	371
1540	398
1541	128
1541	360
1541	379
1541	387
1543	956
1543	1142
1543	1144
1544	132
1544	151
1544	167
1544	559
1544	1240
1545	343
1545	1457
1546	978
1546	1372
1548	83
1548	461
1548	682
1548	860
1548	1302
1548	1360
1548	1517
1549	676
1549	781
1550	997
1550	1360
1551	727
1553	10
1553	354
1553	1091
1554	1211
1555	20
1555	137
1555	632
1555	677
1555	768
1555	1268
1556	707
1557	241
1557	435
1557	619
1557	881
1557	1303
1557	1420
1558	32
1558	414
1558	580
1558	692
1559	313
1559	451
1559	709
1559	1256
1559	1383
1559	1414
1560	24
1560	724
1560	1060
1561	48
1561	76
1561	678
1561	1002
1561	1030
1561	1158
1562	161
1562	244
1562	1251
1563	774
1563	813
1563	1328
1563	1379
1564	197
1564	1360
1565	368
1565	534
1565	535
1565	630
1565	1072
1566	84
1566	656
1566	1036
1566	1084
1567	223
1567	1119
1567	1291
1567	1320
1568	256
1568	420
1568	736
1569	98
1569	103
1569	328
1569	461
1569	631
1569	654
1569	689
1569	1139
1569	1349
1569	1495
1570	15
1570	22
1570	771
1570	1229
1570	1256
1570	1390
1571	115
1571	972
1571	1161
1571	1277
1572	188
1572	322
1572	1214
1574	119
1574	497
1574	1078
1575	1124
1575	1199
1575	1264
1576	16
1576	1042
1576	1521
1577	1056
1578	702
1578	1410
1579	243
1579	1066
1579	1240
1580	6
1580	507
1580	899
1580	951
1580	1020
1580	1216
1580	1398
1580	1419
1581	35
1581	106
1581	449
1581	954
1581	1263
1582	152
1582	221
1582	858
1582	1010
1582	1501
1582	1529
1583	922
1583	1042
1583	1121
1584	29
1584	89
1584	427
1584	600
1584	792
1584	913
1584	960
1584	1418
1586	126
1586	244
1586	345
1586	646
1586	819
1586	1233
1586	1278
1586	1512
1587	615
1587	687
1587	763
1587	977
1587	1018
1587	1249
1588	414
1589	260
1589	456
1589	843
1589	961
1589	986
1589	1169
1590	236
1590	560
1590	1060
1590	1330
1590	1393
1591	443
1591	920
1591	1431
1592	1519
1593	1037
1593	1085
1594	362
1594	912
1594	973
1594	1258
1595	70
1595	202
1595	876
1595	937
1595	1073
1595	1184
1595	1235
1595	1413
1596	1290
1597	1089
1597	1162
1597	1199
1598	325
1598	438
1598	879
1598	1350
1599	445
1599	701
1599	1540
1600	936
1600	1149
1600	1267
1601	555
1601	978
1601	1465
1602	111
1602	861
1602	1003
1603	898
1603	1276
1604	73
1604	847
1604	1031
1604	1507
1604	1576
1605	404
1605	457
1606	261
1606	549
1606	873
1607	211
1607	483
1607	536
1607	653
1607	727
1607	1158
1607	1179
1607	1219
1608	432
1609	88
1609	170
1609	1060
1609	1345
1609	1528
1609	1601
1610	65
1610	763
1610	1111
1610	1328
1610	1592
1611	32
1611	263
1611	1149
1612	483
1612	1141
1612	1379
1613	63
1613	299
1613	557
1613	771
1613	1052
1613	1523
1613	1551
1614	45
1614	86
1614	102
1614	1265
1614	1269
1615	56
1615	209
1615	260
1615	354
1615	417
1615	1269
1615	1369
1616	9
1616	209
1616	855
1617	188
1617	436
1617	1380
1618	424
1618	510
1618	609
1618	666
1618	693
1618	744
1618	767
1619	303
1619	1148
1619	1271
1619	1476
1619	1548
1620	30
1620	1099
1620	1401
1621	210
1621	402
1621	1003
1622	19
1622	233
1622	399
1622	1208
1622	1443
1623	209
1623	1379
1623	1492
1623	1568
1624	397
1624	706
1624	925
1624	1165
1624	1532
1625	558
1625	695
1625	758
1625	1534
1626	29
1626	75
1626	109
1626	322
1627	1283
1628	354
1628	1225
1628	1379
1629	17
1629	759
1629	1213
1629	1564
1629	1596
1630	27
1630	378
1630	434
1630	713
1630	1278
1630	1404
1631	303
1631	941
1631	1233
1632	761
1632	766
1632	895
1632	1409
1633	170
1633	232
1633	1211
1634	227
1634	780
1634	1045
1635	265
1635	311
1635	798
1635	1242
1636	168
1636	765
1636	1002
1636	1350
1637	504
1637	1251
1637	1434
1637	1515
1637	1558
1637	1621
1638	1312
1639	1416
1639	1419
1640	35
1640	1195
1640	1304
1640	1385
1640	1518
1641	68
1641	1087
1642	347
1642	1274
1642	1307
1644	1465
1645	581
1645	855
1645	1383
1645	1431
1646	1248
1646	1591
1646	1629
1647	1003
1647	1512
1648	685
1648	1036
1648	1125
1648	1195
1648	1501
1649	296
1649	373
1649	605
1649	1624
1650	395
1650	418
1650	688
1650	716
1650	960
1650	1030
1650	1067
1650	1171
1650	1372
1651	746
1651	1590
1652	45
1652	825
1653	27
1653	1057
1654	209
1654	212
1654	414
1654	679
1654	819
1654	1194
1655	313
1655	651
1655	988
1656	288
1656	658
1656	1035
1656	1287
1657	300
1657	771
1657	1202
1657	1424
1658	59
1658	407
1658	708
1658	774
1658	1105
1658	1156
1659	67
1660	480
1660	682
1660	813
1660	824
1660	1655
1661	1628
1662	1191
1662	1392
1663	1061
1663	1154
1663	1165
1663	1338
1663	1421
1663	1595
1664	463
1664	522
1664	583
1665	1430
1666	249
1666	697
1666	791
1666	1359
1666	1371
1666	1530
1666	1655
1667	46
1668	99
1668	332
1668	1543
1669	611
1669	1248
1669	1317
1669	1486
1669	1563
1670	568
1670	1436
1671	484
1671	499
1671	1545
1672	572
1672	1422
1673	227
1673	359
1673	930
1674	240
1674	1209
1674	1457
1675	813
1675	1643
1676	130
1677	22
1677	349
1677	1433
1678	150
1678	519
1678	653
1678	1164
1678	1445
1679	142
1679	318
1679	343
1679	387
1679	919
1679	1277
1680	41
1680	705
1681	608
1681	929
1681	1467
1682	227
1682	275
1682	613
1682	825
1682	1259
1682	1666
1683	253
1683	391
1683	829
1683	1616
1684	427
1684	448
1684	860
1684	941
1684	1299
1685	269
1685	415
1685	1039
1686	358
1686	511
1686	1028
1686	1306
1687	458
1687	660
1687	915
1687	918
1688	690
1688	1094
1689	96
1690	291
1690	1667
1691	1361
1692	349
1692	908
1692	1354
1692	1449
1692	1485
1692	1630
1692	1680
1693	200
1693	251
1693	263
1693	1447
1694	236
1694	1251
1694	1437
1695	76
1695	145
1696	143
1696	586
1696	896
1696	945
1696	1366
1697	328
1697	402
1697	486
1697	1018
