SOURCE	TARGET
736	374
738	71
738	116
739	311
739	650
740	359
740	557
741	317
742	102
742	572
742	628
743	340
745	11
745	243
748	556
749	391
749	479
750	448
750	480
750	659
751	693
752	475
753	634
753	710
754	113
755	27
755	58
755	193
755	510
756	255
756	530
757	583
758	653
759	276
760	248
760	421
760	629
762	405
763	185
763	270
765	31
765	236
765	452
766	107
766	363
767	480
767	608
768	552
768	627
769	113
769	671
770	143
770	304
770	504
770	760
771	285
772	461
772	588
773	184
773	556
773	718
774	242
774	488
775	395
775	408
775	576
775	582
776	538
777	4
777	501
777	535
777	584
778	204
778	667
781	64
781	92
781	303
783	191
783	542
784	745
785	346
786	9
786	178
786	517
787	94
787	144
787	149
787	751
788	385
789	46
789	104
789	382
791	27
791	116
791	323
791	547
792	6
792	294
792	791
793	202
796	507
796	790
798	772
799	376
799	686
801	638
802	101
802	215
802	356
802	426
802	801
803	357
803	771
804	357
804	785
805	20
805	529
805	720
807	70
808	24
808	441
810	120
810	414
810	649
811	368
812	456
812	622
812	793
813	751
814	256
814	547
816	145
816	218
816	272
816	353
817	219
819	141
819	284
819	372
820	229
820	347
821	575
822	78
822	294
822	472
823	197
823	597
824	244
824	619
825	82
826	124
826	507
827	645
828	642
828	812
829	44
830	369
831	7
831	423
831	823
832	137
833	93
833	526
836	534
838	752
839	814
840	177
841	655
842	108
842	451
844	220
844	389
845	564
845	794
846	262
846	597
847	25
847	385
847	563
847	609
848	8
848	616
849	463
851	820
852	5
852	517
852	546
852	784
853	85
853	112
853	113
853	120
853	389
855	507
856	241
856	511
857	462
857	686
858	27
860	298
862	120
862	211
863	305
863	786
864	166
864	264
865	674
866	405
867	771
868	236
868	342
869	109
869	862
870	254
871	769
873	296
875	241
877	79
878	66
878	105
878	610
878	627
878	691
878	828
879	166
881	316
881	585
882	402
883	338
883	396
883	780
884	207
884	563
884	724
885	49
885	89
885	423
885	430
885	499
886	867
888	746
890	189
892	282
892	756
893	113
893	571
893	586
893	719
894	55
894	66
895	396
895	674
896	457
896	458
896	485
896	876
897	322
898	182
898	499
898	518
899	384
899	511
899	861
900	527
901	895
902	92
903	404
903	839
903	871
904	77
904	324
905	118
905	617
906	57
906	82
906	248
908	143
908	285
908	709
909	715
909	757
910	57
910	294
910	775
912	297
912	668
913	76
914	310
914	416
914	432
915	44
915	205
916	592
916	788
916	822
917	895
918	80
918	644
918	870
919	812
920	352
920	765
920	789
922	8
922	90
922	695
924	676
924	731
925	323
927	283
927	505
927	592
927	716
928	189
928	289
928	292
929	361
930	890
931	715
933	332
933	460
935	315
936	460
936	679
936	746
937	604
937	677
938	404
939	810
940	393
940	629
941	280
942	710
942	932
944	525
945	844
946	570
946	709
947	388
947	477
947	841
948	299
948	451
948	507
949	140
950	304
950	522
950	867
951	333
951	336
952	459
952	528
952	587
952	592
953	226
953	377
953	539
954	387
955	162
956	213
957	319
957	335
957	511
957	683
957	894
958	629
959	584
959	844
960	330
960	355
960	804
961	487
963	386
963	885
963	910
964	133
964	237
964	539
964	589
964	653
965	47
965	871
966	379
966	639
967	786
969	198
969	484
969	628
969	890
970	409
971	908
973	194
973	292
973	455
973	607
974	154
975	243
975	609
975	778
976	545
976	845
977	17
977	273
977	702
977	711
978	58
978	396
979	41
979	114
979	526
979	681
980	329
980	345
980	638
980	774
981	4
982	630
983	821
984	226
984	450
984	455
984	893
985	2
985	308
985	837
986	28
986	710
987	743
987	951
988	611
989	757
990	161
990	843
992	728
993	541
994	788
995	428
996	598
997	884
998	613
999	4
999	181
999	437
999	937
1001	111
1001	709
1001	935
1002	137
1002	166
1002	993
1003	364
1004	580
1004	642
1005	532
1005	784
1006	307
1006	506
1006	865
1007	605
1007	806
1008	369
1008	480
1009	478
1010	143
1010	418
1010	788
1010	913
1011	530
1012	229
1012	332
1012	464
1014	564
1015	813
1016	191
1016	849
1017	133
1017	361
1017	516
1017	728
1018	975
1019	835
1020	735
1021	135
1021	606
1021	857
1022	594
1022	848
1023	361
1023	585
1023	785
1024	688
1025	134
1025	331
1026	244
1027	204
1027	317
1027	1012
1028	177
1028	795
1029	410
1029	899
1029	908
1030	440
1030	644
1031	304
1031	589
1031	771
1032	6
1033	294
1034	84
1034	826
1035	865
1036	59
1036	238
1036	310
1037	39
1037	119
1037	133
1037	151
1038	352
1038	573
1038	960
1039	241
1039	553
1040	730
1040	1001
1042	38
1042	648
1043	350
1043	742
1044	539
1044	662
1044	846
1044	863
1045	215
1045	823
1046	43
1046	659
1048	156
1049	1
1049	409
1049	720
1050	343
1050	714
1051	238
1051	528
1051	771
1051	772
1052	499
1053	83
1053	219
1053	328
1053	554
1053	708
1053	821
1053	983
1054	912
1054	931
1055	79
1056	111
1056	172
1056	528
1056	797
1057	682
1057	950
1059	172
1059	193
1060	287
1060	1000
1061	850
1061	1039
1062	458
1062	600
1064	180
1065	329
1066	94
1066	243
1066	264
1066	931
1068	749
1069	43
1069	312
1070	226
1070	348
1070	408
1070	556
1071	13
1071	155
1071	480
1072	17
1072	417
1072	584
1072	763
1072	869
1072	905
1073	821
1074	169
1076	197
1076	538
1077	249
1077	1073
1078	512
1078	551
1078	552
1078	569
1078	1065
1079	283
1080	270
1080	851
1081	259
1081	470
1081	606
1081	998
1082	133
1082	391
1083	149
1083	880
1083	936
1084	585
1085	576
1085	756
1085	882
1085	1058
1086	115
1086	283
1086	640
1086	912
1087	1
1087	83
1088	639
1088	1015
1089	28
1089	1042
1090	127
1090	882
1090	1051
1091	1038
1092	101
1092	661
1093	342
1093	441
1094	545
1094	708
1096	64
1096	685
1096	728
1096	829
1096	957
1098	186
1098	286
1099	75
1099	754
1099	884
1100	126
1100	219
1100	606
1101	1005
1102	116
1102	312
1102	327
1102	525
1102	534
1103	973
1104	172
1104	270
1105	388
1105	544
1105	947
1106	39
1106	322
1107	628
1107	1096
1108	712
1109	809
1110	358
1110	500
1110	898
1111	854
1111	911
1112	532
1112	936
1113	117
1113	701
1113	932
1115	95
1115	728
1116	96
1116	405
1116	444
1116	478
1116	707
1116	930
1117	211
1117	351
1117	741
1118	365
1119	765
1120	420
1120	897
1120	1080
1121	868
1122	287
1122	570
1122	886
1123	290
1123	441
1123	656
1123	881
1124	243
1124	509
1125	74
1125	489
1125	527
1125	617
1125	1121
1126	374
1126	623
1127	329
1127	999
1128	516
1129	576
1129	626
1129	1044
1130	76
1130	196
1130	687
1130	879
1130	1072
1131	56
1131	514
1132	71
1132	504
1132	742
1132	919
1133	113
1133	486
1133	525
1133	585
1134	70
1135	139
1135	292
1135	551
1136	257
1136	658
1136	801
1136	1019
1136	1111
1137	4
1137	98
1137	1106
1138	144
1138	427
1138	558
1139	732
1140	10
1140	320
1140	345
1140	448
1141	114
1141	537
1141	1128
1142	280
1142	333
1142	335
1142	821
1144	62
1145	253
1145	316
1145	603
1145	716
1146	171
1146	956
1147	932
1147	963
1147	1109
1148	280
1149	354
1149	753
1150	408
1150	639
1150	769
1150	1018
1151	1
1152	107
1152	556
1152	1087
1153	274
1154	757
1154	776
1154	1029
1155	448
1157	399
1158	152
1158	327
1159	179
1159	493
1161	1114
1162	447
1164	770
1164	949
1165	269
1165	840
1166	182
1166	831
1166	1128
1167	129
1167	196
1167	557
1167	640
1167	910
1168	427
1168	532
1168	739
1169	652
1169	668
1170	26
1170	1005
1171	26
1171	387
1172	834
1174	55
1174	259
1174	577
1175	888
1176	436
1176	1065
1176	1105
1177	324
1179	557
1179	837
1179	1128
1180	349
1181	237
1181	264
1182	1014
1182	1112
1183	502
1183	648
1183	771
1184	98
1184	729
1185	345
1185	359
1185	368
1185	430
1185	468
1185	491
1185	796
1185	985
1186	368
1186	657
1188	30
1188	254
1188	873
1188	988
1189	472
1189	546
1189	790
1189	909
1190	180
1190	292
1190	981
1191	88
1191	383
1191	1030
1192	236
1192	420
1192	435
1192	472
1193	889
1194	767
1195	882
1196	156
1196	680
1196	828
1196	926
1198	925
1200	462
1200	1118
1201	306
1201	375
1202	1177
1204	25
1204	296
1204	452
1204	646
1204	1011
1205	318
1205	366
1205	1105
1206	467
1206	1090
1207	1002
1208	152
1208	599
1210	620
1210	989
1211	248
1211	586
1211	812
1212	31
1212	662
1213	1196
1215	44
1215	107
1215	125
1215	510
1215	761
1216	498
1216	788
1216	825
1217	248
1217	305
1217	777
1217	916
1218	218
1218	772
1218	978
1219	146
1219	298
1219	380
1219	402
1219	817
1219	1215
1220	511
1220	529
1220	649
1221	1058
1221	1112
1222	1164
1223	40
1223	80
1223	448
1223	954
1223	1113
1224	542
1224	648
1225	181
1225	410
1225	762
1225	945
1226	570
1227	354
1227	756
1228	216
1228	875
1229	57
1229	605
1230	197
1230	401
1230	746
1230	1086
1231	844
1231	889
1232	244
1232	293
1232	486
1232	766
1233	341
1233	449
1234	975
1234	1106
1235	428
1237	626
1239	355
1239	679
1240	22
1240	594
1241	262
1241	1006
1242	214
1243	123
1243	487
1243	704
1243	740
1243	937
1244	95
1244	166
1244	692
1244	991
1245	1162
1245	1230
1247	161
1247	315
1247	652
1247	766
1247	898
1248	513
1249	171
1249	676
1249	1106
1249	1193
1250	949
1251	13
1251	187
1251	212
1251	380
1251	403
1251	779
1251	802
1252	94
1252	365
1254	250
1254	1118
1255	62
1255	153
1255	209
1255	899
1256	1064
1256	1065
1257	278
1257	765
1257	1137
1258	631
1258	1051
1258	1204
1259	457
1259	538
1259	713
1260	146
1260	435
1260	1204
1261	731
1262	96
1263	210
1263	637
1263	1024
1263	1181
1264	135
1264	535
1264	1228
1265	106
1267	30
1268	1131
1269	528
1269	644
1269	895
1269	957
1269	989
1269	1125
1270	639
1270	728
1270	1148
1270	1154
1271	27
1271	372
1271	796
1273	151
1273	542
1273	652
1273	830
1273	1155
1274	374
1274	611
1275	380
1275	555
1276	104
1276	756
1276	775
1276	1197
1276	1217
1277	436
1277	439
1278	2
1279	46
1279	118
1279	549
1280	590
1280	913
1281	1051
1281	1113
1282	1121
1283	317
1283	499
1283	548
1283	1187
1283	1256
1285	196
1285	982
1285	1277
1286	827
1287	339
1287	1014
1287	1082
1288	445
1288	1030
1289	375
1289	401
1289	1112
1290	10
1290	1104
1290	1224
1291	521
1291	784
1292	102
1292	153
1293	511
1294	611
1294	1125
1295	403
1295	484
1296	88
1296	530
1296	563
1296	617
1296	1205
1298	841
1298	1259
1299	491
1299	1125
1300	61
1300	1020
1300	1190
1301	84
1301	1117
1301	1260
1302	20
1302	975
1302	1276
1303	374
1303	501
1303	656
1303	1045
1304	184
1304	235
1304	372
1304	1118
1305	516
1305	1019
1306	26
1306	472
1306	1281
1307	167
1307	531
1307	854
1308	619
1308	1067
1309	316
1309	1209
1311	366
1311	527
1311	591
1311	1029
1312	582
1312	818
1313	88
1313	585
1313	1224
1315	256
1315	668
1316	336
1316	408
1316	632
1316	793
1316	871
1316	961
1317	38
1317	1196
1318	11
1318	612
1318	626
1318	1073
1318	1219
1319	987
1320	661
1320	1312
1321	28
1322	1288
1323	624
1323	1105
1324	473
1324	973
1325	384
1326	613
1326	657
1326	1324
1327	164
1327	1018
1328	118
1328	823
1329	214
1329	745
1330	208
1330	883
1330	989
1330	1184
1331	64
1332	912
1333	229
1333	680
1334	183
1334	483
1334	627
1334	985
1334	1276
1334	1288
1335	75
1335	320
1335	487
1335	497
1335	888
1335	1187
1336	677
1337	102
1337	160
1337	468
1337	1251
1338	347
1338	1025
1339	294
1339	435
1339	499
1339	1046
1339	1171
1340	692
1340	911
1341	898
1341	1164
1342	139
1342	472
1342	677
1343	243
1343	794
1343	1289
1344	476
1344	483
1345	4
1345	561
1345	624
1345	1052
1346	177
1346	1062
1347	247
1348	203
1348	586
1348	613
1348	984
1348	1259
1349	735
1349	1247
1350	515
1350	834
1350	1150
1350	1238
1351	10
1351	174
1351	248
1351	673
1352	696
1352	1011
1353	322
1353	436
1353	1101
1353	1317
1354	78
1354	928
1355	377
1355	957
1355	1131
1355	1291
1356	107
1356	333
1356	1171
1357	13
1357	487
1357	979
1357	987
1357	1138
1358	204
1358	570
1358	607
1359	363
1360	4
1361	494
1362	1175
1363	140
1363	254
1363	811
1364	32
1364	221
1364	227
1364	761
1365	282
1365	668
1366	29
1366	65
1366	911
1366	968
1367	1159
1368	407
1368	971
1368	1266
1369	15
1369	185
1369	431
1369	436
1369	863
1370	207
1370	331
1370	448
1370	1122
1371	17
1371	306
1371	684
1371	739
1372	561
1372	780
1373	1051
1373	1083
1373	1173
1374	289
1374	1355
1375	233
1375	395
1375	682
1375	1000
1376	166
1376	420
1376	676
1376	856
1376	865
1376	902
1377	91
1377	211
1377	437
1377	701
1377	854
1378	582
1378	661
1379	1095
1380	333
1380	394
1380	662
1380	1218
1380	1311
1381	132
1381	386
1381	429
1381	634
1381	1129
1381	1137
1382	146
1382	1203
1383	542
1384	489
1384	905
1384	1259
1385	242
1385	306
1385	783
1386	135
1386	1263
1387	649
1387	1320
1389	149
1389	820
1389	1304
1390	273
1390	752
1391	359
1391	425
1391	838
1392	662
1392	851
1392	1380
1393	297
1393	1141
1393	1205
1393	1320
1394	43
1394	542
1395	177
1395	304
1395	371
1395	439
1395	1086
1397	782
1397	1228
1398	616
1398	654
1399	34
1399	323
1399	663
1400	60
1400	210
1400	1074
1401	218
1402	172
1402	212
1402	636
1402	742
1403	450
1403	1264
1404	27
1404	626
1405	298
1406	122
1406	130
1406	526
1406	710
1407	280
1407	815
1407	939
1408	632
1409	461
1409	532
1409	1160
1409	1340
1410	94
1410	139
1410	704
1411	334
1411	406
1411	923
1412	436
1412	1108
1413	67
1413	182
1413	713
1413	948
1413	1170
1413	1339
1414	434
1414	717
1414	980
1414	1390
1414	1410
1415	397
1415	447
1415	1362
1416	335
1416	459
1416	592
1416	677
1416	1335
1417	61
1417	252
1417	373
1417	734
1418	65
1418	575
1418	761
1418	1214
1418	1239
1419	1035
1420	78
1420	179
1420	552
1420	1221
1421	156
1421	210
1421	855
1421	926
1422	57
1422	187
1422	432
1422	454
1422	457
1422	1080
1422	1272
1422	1326
1423	289
1423	395
1424	759
1424	1198
1424	1264
1424	1376
1425	155
1425	916
1425	1105
1425	1232
1425	1233
1426	92
1426	524
1426	701
1427	112
1427	313
1427	1133
1427	1309
1428	44
1428	379
1428	1170
1429	903
1429	1027
1430	649
1431	729
1431	892
1432	292
1432	310
1432	1072
1433	236
1433	541
1434	391
1434	891
1435	261
1435	654
1435	921
1435	1364
1436	778
1436	1354
1436	1371
1437	305
1437	719
1438	80
1438	350
1438	966
1438	1060
1438	1111
1438	1181
1438	1260
1439	249
1439	649
1439	939
1439	1012
1440	254
1440	677
1440	1354
1441	257
1441	473
1442	167
1442	187
1442	995
1442	1003
1443	481
1443	975
1443	1047
1443	1104
1444	407
1444	408
1444	730
1445	192
1446	45
1446	1039
1446	1406
1447	148
1447	889
1447	1004
1447	1155
1447	1344
1449	355
1449	1151
1451	347
1451	1234
1452	998
1452	1004
1452	1160
1452	1247
1453	411
1453	590
1454	687
1454	740
1454	1407
1455	113
1455	148
1455	469
1455	1399
1456	255
1456	437
1456	1112
1457	69
1457	1441
1458	788
1458	793
1458	960
1458	1340
1459	374
1459	387
1459	618
1459	1164
1459	1271
1460	153
1460	588
1460	657
1460	676
1460	1244
1460	1255
1460	1435
1461	47
1461	639
1461	793
1462	492
1462	534
1463	458
1463	584
1463	997
1463	1253
1464	14
1464	226
1464	356
1464	380
1465	378
1465	512
1466	467
1466	693
1466	779
1466	1023
1466	1123
1466	1199
1466	1223
1467	1241
1467	1242
1468	1070
1469	73
1469	1235
1470	13
1470	647
1470	1284
1470	1354
1470	1364
1471	1125
1472	9
1472	382
1472	946
1472	1047
1473	448
1473	817
1473	1139
1473	1143
1474	227
1474	487
1474	700
1474	1116
1474	1195
1475	326
1475	751
1475	776
1475	1306
1476	486
1476	1080
1477	417
1477	588
1477	1203
1478	371
1478	400
1478	837
1479	216
1479	297
1479	1016
1479	1075
1480	364
1480	541
1480	1365
1481	739
1481	1082
1481	1249
1482	188
1482	214
1482	372
1482	1196
1483	118
1483	352
1483	681
1483	812
1483	1378
1484	785
1484	923
1484	1283
1485	566
1487	152
1487	326
1487	376
1487	391
1487	535
1487	942
1487	1304
1488	784
1490	1308
1491	807
1492	58
1492	124
1492	877
1493	80
1493	126
1493	895
1493	1204
1494	375
1494	947
1494	1358
1495	477
1495	1391
1497	529
1497	685
1497	1388
1498	576
1498	811
1498	1131
1499	772
1499	865
1499	1183
1500	956
1500	1405
1501	134
1501	152
1501	655
1501	1158
1501	1265
1502	70
1502	143
1502	148
1502	153
1502	513
1502	557
1502	682
1502	735
1503	19
1503	239
1503	444
1503	1070
1504	959
1504	1067
1505	139
1505	844
1505	1211
1506	667
1506	809
1506	1086
1506	1480
1507	27
1508	252
1508	714
1509	35
1509	636
1509	739
1509	1005
1509	1421
1510	362
1510	718
1510	974
1511	381
1511	572
1511	806
1511	1438
1512	290
1512	590
1512	702
1512	943
1512	1117
1512	1471
1513	89
1513	171
1513	588
1513	979
1513	982
1514	889
1514	971
1514	1228
1514	1289
1514	1501
1515	258
1515	373
1515	1276
1516	70
1516	533
1516	1395
1516	1492
1518	142
1519	245
1519	655
1519	1442
1520	27
1520	465
1520	812
1520	874
1521	487
1521	523
1521	534
1521	943
1521	1241
1522	117
1522	140
1522	277
1522	514
1522	932
1522	1493
1523	49
1523	502
1523	631
1523	981
1523	1386
1526	11
1526	799
1526	824
1527	1067
1527	1338
1527	1390
1528	161
1529	292
1529	1003
1530	127
1530	249
1530	461
1530	961
1530	1393
1531	501
1531	909
1532	368
1532	1437
1534	105
1534	569
1534	818
1534	1007
1534	1180
1535	724
1535	887
1536	485
1536	924
1536	1209
1536	1325
1537	178
1537	1217
1538	378
1538	444
1539	173
1539	610
1539	755
1539	1022
1539	1365
1540	109
1540	564
1541	457
1541	555
1541	1250
1542	182
1542	1017
1542	1126
1543	697
1543	746
1543	1102
1544	139
1544	619
1545	443
1546	342
1546	413
1547	375
1548	58
1548	114
1548	380
1548	474
1548	696
1548	1023
1548	1262
1549	779
1549	788
1549	1489
1550	1220
1550	1264
1550	1282
1551	199
1552	15
1552	284
1553	285
1553	495
1553	587
1553	796
1553	1234
1553	1465
1554	157
1554	285
1554	1014
1554	1465
1555	344
1555	1227
1556	51
1556	1171
1557	381
1557	781
1557	860
1557	877
1558	741
1558	1080
1558	1188
1558	1197
1559	1
1559	918
1559	1374
1560	280
1560	1332
1560	1436
1561	274
1561	289
1561	912
1561	1554
1562	176
1562	606
1562	642
1562	849
1562	1069
1563	807
1563	1041
1563	1285
1563	1298
1563	1420
1564	317
1564	763
1564	964
1564	1494
1565	754
1565	904
1565	1313
1566	122
1566	131
1566	354
1566	625
1567	478
1567	1518
1568	3
1568	84
1568	201
1568	1145
1568	1411
1569	77
1569	126
1569	1036
1569	1522
1570	309
1570	321
1571	97
1571	278
1571	360
1571	1316
1572	640
1572	964
1572	1388
1572	1446
1573	35
1573	221
1573	395
1573	1060
1573	1412
1575	137
1575	154
1575	395
1576	463
1576	768
1577	58
1577	272
1577	925
1577	977
1579	4
1579	51
1579	1205
1580	153
1580	656
1580	1341
1580	1506
1581	516
1581	538
1581	724
1581	1039
1582	705
1583	176
1583	300
1583	885
1583	1199
1583	1435
1584	60
1584	853
1584	936
1585	1016
1585	1324
1585	1493
1586	286
1586	525
1586	708
1587	224
1587	1029
1588	88
1588	1080
1588	1370
1588	1418
1589	227
1589	1337
1590	13
1590	101
1590	246
1590	431
1590	584
1590	984
1590	1054
1590	1274
1590	1336
1590	1525
1591	299
1591	1501
1591	1512
1592	87
1592	596
1592	640
1592	702
1593	102
1593	492
1593	669
1593	683
1593	701
1593	825
1594	685
1594	1195
1594	1346
1594	1590
1595	135
1595	664
1595	677
1595	1089
1596	106
1598	1467
1598	1551
1599	85
1599	373
1599	384
1599	1332
1599	1501
1599	1510
1600	864
1601	339
1601	587
1601	1056
1602	1296
1602	1385
1603	96
1603	226
1603	559
1603	854
1603	1577
1604	399
1604	653
1605	278
1605	934
1606	1003
1607	141
1607	195
1607	364
1607	678
1608	4
1610	1031
1611	73
1611	435
1611	442
1611	1455
1612	110
1612	1388
1612	1570
1613	186
1613	355
1613	1164
1614	225
1614	269
1615	1547
1616	99
1616	146
1616	646
1616	1227
1616	1295
1616	1404
1617	629
1617	716
1617	890
1617	1500
1618	218
1618	235
1618	750
1618	1429
1619	97
1619	482
1619	590
1619	868
1620	46
1620	397
1620	1410
1621	252
1621	1239
1622	208
1622	344
1622	888
1622	952
1622	1407
1622	1463
1623	1541
1624	336
1625	115
1625	1201
1625	1215
1625	1482
1626	198
1626	453
1626	759
1626	798
1626	1324
1627	221
1627	243
1627	313
1627	679
1627	1101
1628	89
1628	596
1628	689
1628	1096
1628	1317
1628	1389
1629	850
1629	1258
1629	1335
1630	597
1631	784
1631	1200
1631	1500
1632	181
1632	489
1632	814
1633	103
1633	105
1633	501
1633	542
1633	639
1633	947
1633	1581
1634	1494
1635	425
1635	1214
1635	1341
1636	856
1636	1622
1637	1434
1638	306
1639	115
1639	126
1639	1138
1639	1264
1639	1275
1639	1610
1640	255
1640	391
1640	467
1640	1299
1641	38
1641	1500
1641	1615
1642	225
1642	532
1642	796
1642	957
1643	3
1643	122
1643	501
1643	1515
1643	1627
1644	740
1645	169
1645	962
1645	1627
1647	832
1647	866
1647	887
1647	1170
1648	323
1649	23
1649	244
1649	1273
1650	1248
1651	43
1651	125
1651	492
1651	755
1652	574
1652	994
1653	598
1653	1336
1653	1467
1654	1139
1654	1196
1654	1331
1655	540
1655	1391
1655	1615
1656	18
1656	169
1656	469
1656	1254
1656	1316
1656	1339
1656	1363
1656	1585
1657	247
1657	267
1657	360
1657	1028
1658	950
1658	1370
1658	1562
1659	96
1659	578
1659	773
1659	1507
1660	24
1660	420
1660	898
1660	1501
1661	1603
1662	37
1662	271
1662	956
1662	1178
1662	1306
1662	1308
1663	290
1663	932
1664	1409
1665	735
1666	1023
1666	1544
1667	26
1667	259
1668	321
1668	1146
1668	1275
1668	1346
1668	1480
1668	1625
1669	399
1669	487
1669	1377
1669	1491
1670	426
1670	562
1670	906
1671	122
1671	1170
1671	1237
1672	799
1672	835
1672	970
1672	1144
1672	1334
1672	1646
1673	682
1673	1014
1674	118
1674	401
1674	723
1674	1069
1675	529
1675	927
1676	1290
1677	156
1677	533
1677	810
1677	905
1677	1425
1677	1569
1678	559
1678	993
1679	101
1679	998
1680	197
1680	275
1680	1590
1681	783
1681	1339
1681	1363
1682	95
1682	662
1682	748
1682	944
1682	1189
1682	1595
1683	396
1683	1165
1684	924
1685	1193
1686	155
1686	441
1686	1096
1686	1112
1687	798
1687	1602
1689	231
1689	344
1690	138
1690	932
1690	1219
1690	1301
1690	1552
1691	141
1691	340
1691	483
1691	811
1691	1312
1691	1555
1692	475
1692	583
1692	698
1692	934
1692	977
1692	1060
1692	1293
1693	495
1694	95
1694	964
1694	1465
1695	404
1695	683
1695	725
1695	781
1695	909
1696	12
1696	635
1697	428
1697	1681
1698	639
1698	773
1698	1115
1699	270
1699	331
1699	363
1699	611
1699	972
1699	1144
1700	144
1700	255
1700	726
1700	1154
1700	1508
1701	370
1701	1454
1702	75
1702	259
1702	644
1702	1259
1702	1590
1702	1636
1703	493
1703	769
1703	807
1704	187
1704	398
1704	527
1704	1614
1705	40
1705	271
1705	965
1706	390
1706	427
1706	789
1706	893
1706	976
1707	1557
1709	40
1709	855
1709	964
1709	1311
1709	1466
1710	156
1710	715
1710	903
1710	1338
1710	1502
1711	539
1711	720
1711	840
1712	11
1712	482
1712	584
1712	802
1712	945
1713	366
1713	474
1713	1530
1714	495
1714	1120
1715	1599
1716	461
1716	1239
1717	828
1718	667
1718	860
1718	1291
1718	1418
1718	1614
1719	443
1719	528
1719	560
1719	1008
